Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Height (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg)
00:00:00.000+01:00,00:15:00.000+01:00,,131.66183471679688,,,,,,,,,,,,16,,,
00:15:00.000+01:00,00:30:00.000+01:00,,230.13827514648438,,,,,51.04994201660156,3.731940984725952,51.04994201660156,3.731940984725952,,,,17,,,
00:30:00.000+01:00,00:45:00.000+01:00,,128.14015197753906,,,,,51.04804611206055,3.7323007583618164,51.04888916015625,3.732480049133301,,,,,,,
00:45:00.000+01:00,01:00:00.000+01:00,,11.990514755249023,,,,,,,,,,,,,,,
01:00:00.000+01:00,01:15:00.000+01:00,,169.42144775390625,,,,,51.04783248901367,3.7326602935791016,51.04783248901367,3.7326602935791016,,,,3,,,
01:15:00.000+01:00,01:30:00.000+01:00,,247.75543212890625,,,,,51.04994201660156,3.731940984725952,51.04994201660156,3.731940984725952,,,,,,,
01:30:00.000+01:00,01:45:00.000+01:00,,525.6287231445312,,,,,51.04783248901367,3.731940984725952,51.04994201660156,3.7326602935791016,,,,,,,
01:45:00.000+01:00,02:00:00.000+01:00,,67.20974731445312,,,,,,,,,,,,,,,
02:00:00.000+01:00,02:15:00.000+01:00,,67.20974731445312,,,,,,,,,,,,,,,
02:15:00.000+01:00,02:30:00.000+01:00,,67.20974731445312,,,,,,,,,,,,,,,
02:30:00.000+01:00,02:45:00.000+01:00,,101.3360366821289,,,,,51.04994201660156,3.731940984725952,51.04994201660156,3.731940984725952,,,,,,,
02:45:00.000+01:00,03:00:00.000+01:00,,107.24475860595703,,,,,,,,,,,,,,,
03:00:00.000+01:00,03:15:00.000+01:00,,283.81573486328125,,,,,51.04804611206055,3.731940984725952,51.04994201660156,3.732480049133301,,,,,,,
03:15:00.000+01:00,03:30:00.000+01:00,,120.2281494140625,,,,,,,,,,,,,,,
03:30:00.000+01:00,03:45:00.000+01:00,,72.50213623046875,,,,,51.04783248901367,3.7326602935791016,51.04783248901367,3.7326602935791016,,,,,,,
03:45:00.000+01:00,04:00:00.000+01:00,,13.415261268615723,,,,,,,,,,,,,,,
04:00:00.000+01:00,04:15:00.000+01:00,,13.866724967956543,,,,,51.04804611206055,3.732480049133301,51.04804611206055,3.732480049133301,,,,,,,
04:15:00.000+01:00,04:30:00.000+01:00,,14.430350303649902,,,,,,,,,,,,,,,
04:30:00.000+01:00,04:45:00.000+01:00,,16.383668899536133,,,,,51.04783248901367,3.7326602935791016,51.04783248901367,3.7326602935791016,,,,,,,
04:45:00.000+01:00,05:00:00.000+01:00,,17.77781867980957,,,,,,,,,,,,,,,
05:00:00.000+01:00,05:15:00.000+01:00,,17.77781867980957,,,,,,,,,,,,,,,
05:15:00.000+01:00,05:30:00.000+01:00,,17.77781867980957,,,,,,,,,,,,,,,
05:30:00.000+01:00,05:45:00.000+01:00,,17.77781867980957,,,,,,,,,,,,,,,
05:45:00.000+01:00,06:00:00.000+01:00,,17.77781867980957,,,,,,,,,,,,,,,
06:00:00.000+01:00,06:15:00.000+01:00,,17.77781867980957,,,,,,,,,,,,,,,
06:15:00.000+01:00,06:30:00.000+01:00,,17.77781867980957,,,,,,,,,,,,,,,
06:30:00.000+01:00,06:45:00.000+01:00,,17.77781867980957,,,,,,,,,,,,,,,
06:45:00.000+01:00,07:00:00.000+01:00,,17.77781867980957,,,,,,,,,,,,,,,
07:00:00.000+01:00,07:15:00.000+01:00,,17.77781867980957,,,,,,,,,,,,,,,
07:15:00.000+01:00,07:30:00.000+01:00,,17.77781867980957,,,,,,,,,,,,,,,
07:30:00.000+01:00,07:45:00.000+01:00,,17.77781867980957,,,,,,,,,,,,,,,
07:45:00.000+01:00,08:00:00.000+01:00,,52.99781036376953,,,,,51.04994201660156,3.731940984725952,51.04994201660156,3.731940984725952,,,,,,,
08:00:00.000+01:00,08:15:00.000+01:00,,565.7557983398438,,,,,51.04804611206055,3.731940984725952,51.04994201660156,3.732480049133301,,,,,,,
08:15:00.000+01:00,08:30:00.000+01:00,,89.55075073242188,,,,,51.04783248901367,3.7326602935791016,51.04783248901367,3.7326602935791016,,,,,,,
08:30:00.000+01:00,08:45:00.000+01:00,,41.668182373046875,,,,,51.04783248901367,3.732480049133301,51.04804611206055,3.7326602935791016,,,,,,,
08:45:00.000+01:00,09:00:00.000+01:00,,13.40712833404541,,,,,,,,,,,,,,,
09:00:00.000+01:00,09:15:00.000+01:00,,840.0880737304688,,,,,51.04783248901367,3.731940984725952,51.04994201660156,3.7326602935791016,,,,3,,,
09:15:00.000+01:00,09:30:00.000+01:00,,879.5169067382812,,,,,51.04783248901367,3.731940984725952,51.04994201660156,3.7326602935791016,,,,,,,
09:30:00.000+01:00,09:45:00.000+01:00,,300.72601318359375,,,,,51.04994201660156,3.731940984725952,51.04994201660156,3.731940984725952,,,,,,,
09:45:00.000+01:00,10:00:00.000+01:00,,774.5267944335938,,,,,51.04783248901367,3.732480049133301,51.049591064453125,3.732821464538574,,,,120,,,
10:00:00.000+01:00,10:15:00.000+01:00,,1372.1129150390625,,,,,51.03886795043945,3.726092576980591,51.042640686035156,3.7304790019989014,,,,579,,,
10:15:00.000+01:00,10:30:00.000+01:00,,4248.99365234375,,,,,51.018924713134766,3.727307081222534,51.043540954589844,3.7359066009521484,,,,819,,,
