Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Height (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms)
11:15:00.000+01:00,11:30:00.000+01:00,,12.611701011657715,,,,,51.0495491027832,3.7327706813812256,51.049560546875,3.7328813076019287,,,,10,,,,900000
11:30:00.000+01:00,11:45:00.000+01:00,,6.932200908660889,,,,,,,,,,,,6,,,,900000
11:45:00.000+01:00,12:00:00.000+01:00,,31.167160034179688,,,,,51.049537658691406,3.7328031063079834,51.049617767333984,3.732898473739624,,,,,,,,900000
12:00:00.000+01:00,12:15:00.000+01:00,,18.405405044555664,,,,,51.04954528808594,3.732804298400879,51.049598693847656,3.732887029647827,,,,51,,,,748171
12:15:00.000+01:00,12:30:00.000+01:00,,5.429912567138672,,,,,51.049556732177734,3.73284912109375,51.049556732177734,3.73284912109375,,,,1,,,,900000
12:30:00.000+01:00,12:45:00.000+01:00,,3.496040105819702,,,,,,,,,,,,1,,,,900000
12:45:00.000+01:00,13:00:00.000+01:00,,6.915770530700684,,,,,51.04951858520508,3.7327442169189453,51.04951858520508,3.7327442169189453,,,,1,,,,900000
13:00:00.000+01:00,13:15:00.000+01:00,,14.627948760986328,,,,,51.04951095581055,3.732933759689331,51.04951095581055,3.732933759689331,,,,,,,,900000
13:15:00.000+01:00,13:30:00.000+01:00,,11.311920166015625,,,,,51.04954528808594,3.7327425479888916,51.04955291748047,3.732815980911255,,,,,,,,900000
13:30:00.000+01:00,13:45:00.000+01:00,,5.427951335906982,,,,,51.04952621459961,3.732801914215088,51.04952621459961,3.732801914215088,,,,,,,,900000
13:45:00.000+01:00,14:00:00.000+01:00,,4.666881561279297,,,,,51.049564361572266,3.732842206954956,51.049564361572266,3.732842206954956,,,,79,,,,900000
14:00:00.000+01:00,14:15:00.000+01:00,,5.0284247398376465,,,,,,,,,,,,130,,,,900000
14:15:00.000+01:00,14:30:00.000+01:00,,16.028770446777344,,,,,51.049522399902344,3.7328832149505615,51.0495719909668,3.7329444885253906,,,,,,,,900000
14:30:00.000+01:00,14:45:00.000+01:00,,2.8340842723846436,,,,,51.04951858520508,3.732804775238037,51.04951858520508,3.732804775238037,,,,,,,,900000
14:45:00.000+01:00,15:00:00.000+01:00,,2.095010757446289,,,,,,,,,,,,,,,,900000
15:00:00.000+01:00,15:15:00.000+01:00,,2.095010757446289,,,,,,,,,,,,,,,,900000
15:15:00.000+01:00,15:30:00.000+01:00,,5.688417911529541,,,,,51.049537658691406,3.732896327972412,51.049537658691406,3.732896327972412,,,,,,,,900000
15:30:00.000+01:00,15:45:00.000+01:00,,2.6493539810180664,,,,,51.04951095581055,3.732823371887207,51.04951095581055,3.732823371887207,,,,,,,,900000
15:45:00.000+01:00,16:00:00.000+01:00,,1.8120371103286743,,,,,,,,,,,,,,,,900000
16:00:00.000+01:00,16:15:00.000+01:00,,1.8120371103286743,,,,,,,,,,,,,,,,900000
16:15:00.000+01:00,16:30:00.000+01:00,,1.6968681812286377,,,,,51.04956817626953,3.732844352722168,51.04956817626953,3.732844352722168,,,,108,,,,900000
16:30:00.000+01:00,16:45:00.000+01:00,,0.7825062274932861,,,,,,,,,,,,,,,,900000
16:45:00.000+01:00,17:00:00.000+01:00,,0.7825062274932861,,,,,,,,,,,,17,,,,900000
17:00:00.000+01:00,17:15:00.000+01:00,,0.7825062274932861,,,,,,,,,,,,,,,,900000
17:15:00.000+01:00,17:30:00.000+01:00,,0.7825062274932861,,,,,,,,,,,,,,,,900000
17:30:00.000+01:00,17:45:00.000+01:00,,0.7825062274932861,,,,,,,,,,,,,,,,900000
17:45:00.000+01:00,18:00:00.000+01:00,,0.7825062274932861,,,,,,,,,,,,23,,,,900000
18:00:00.000+01:00,18:15:00.000+01:00,,4.524626731872559,,,,,51.04954147338867,3.7327864170074463,51.04954147338867,3.7327864170074463,,,,,,,,900000
18:15:00.000+01:00,18:30:00.000+01:00,,7.592870712280273,,,,,51.049537658691406,3.7327768802642822,51.049556732177734,3.7328596115112305,,,,1,,,,900000
18:30:00.000+01:00,18:45:00.000+01:00,,2.737320899963379,,,,,,,,,,,,,,,,900000
18:45:00.000+01:00,19:00:00.000+01:00,,2.5486769676208496,,,,,51.049560546875,3.7328388690948486,51.049560546875,3.7328388690948486,,,,2,,,,900000
19:00:00.000+01:00,19:15:00.000+01:00,,1.7024016380310059,,,,,,,,,,,,2,,,,900000
19:15:00.000+01:00,19:30:00.000+01:00,,1.7024016380310059,,,,,,,,,,,,19,,,,900000
19:30:00.000+01:00,19:45:00.000+01:00,,2.364659070968628,,,,,51.04956817626953,3.7327682971954346,51.04956817626953,3.7327682971954346,,,,18,,,,900000
19:45:00.000+01:00,20:00:00.000+01:00,,4.533166885375977,,,,,,,,,,,,,,,,900000
20:00:00.000+01:00,20:15:00.000+01:00,,9.245987892150879,,,,,51.04955291748047,3.732762098312378,51.04957962036133,3.732848882675171,,,,,,,,900000
20:15:00.000+01:00,20:30:00.000+01:00,,9.349432945251465,,,,,51.04953384399414,3.7328386306762695,51.04957962036133,3.7328453063964844,,,,,,,,900000
20:30:00.000+01:00,20:45:00.000+01:00,,10.832301139831543,,,,,51.0495491027832,3.732827663421631,51.04957580566406,3.732893943786621,,,,,,,,900000
20:45:00.000+01:00,21:00:00.000+01:00,,0.7093518972396851,,,,,,,,,,,,,,,,900000
21:00:00.000+01:00,21:15:00.000+01:00,,0.7093518972396851,,,,,,,,,,,,,,,,900000
21:15:00.000+01:00,21:30:00.000+01:00,,0.7093518972396851,,,,,,,,,,,,,,,,900000
21:30:00.000+01:00,21:45:00.000+01:00,,0.7093518972396851,,,,,,,,,,,,,,,,900000
21:45:00.000+01:00,22:00:00.000+01:00,,0.7093518972396851,,,,,,,,,,,,,,,,900000
22:00:00.000+01:00,22:15:00.000+01:00,,0.7093518972396851,,,,,,,,,,,,3,,,,900000
22:15:00.000+01:00,22:30:00.000+01:00,,0.7093518972396851,,,,,,,,,,,,,,,,900000
22:30:00.000+01:00,22:45:00.000+01:00,,9.627168655395508,,,,,51.04953384399414,3.7328736782073975,51.049583435058594,3.7328763008117676,,,,72,,,,611572
22:45:00.000+01:00,23:00:00.000+01:00,,27.915956497192383,,,,,51.04955291748047,3.7328028678894043,51.04961013793945,3.732889413833618,,,,1,,,,900000
23:00:00.000+01:00,23:15:00.000+01:00,,3.9922142028808594,,,,,,,,,,,,,,,,900000
23:15:00.000+01:00,23:30:00.000+01:00,,1.04697585105896,,,,,51.04957580566406,3.732879400253296,51.04957580566406,3.732879400253296,,,,15,,,,387095
23:30:00.000+01:00,23:45:00.000+01:00,,15.702031135559082,,,,,51.049522399902344,3.732781410217285,51.049560546875,3.7328810691833496,,,,34,,,,651318
23:45:00.000+01:00,00:00:00.000+01:00,,12.918155670166016,,,,,51.04950714111328,3.732910394668579,51.04954528808594,3.7329671382904053,,,,,,,,900000
