Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Height (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms)
00:00:00.000+01:00,00:15:00.000+01:00,18.184892654418945,,,,,,51.04779815673828,3.7226850986480713,51.04779815673828,3.7226850986480713,,,,,,,,,900000,
00:15:00.000+01:00,00:30:00.000+01:00,18.184892654418945,,,,,,,,,,,,,,,,,,900000,
00:30:00.000+01:00,00:45:00.000+01:00,18.184892654418945,,,,,,,,,,,,,,,,,,900000,
00:45:00.000+01:00,01:00:00.000+01:00,18.184892654418945,,,,,,,,,,,,,,,,,,900000,
01:00:00.000+01:00,01:15:00.000+01:00,18.184892654418945,,,,,,51.048030853271484,3.7229526042938232,51.048038482666016,3.7230443954467773,,,,,,,,,900000,
01:15:00.000+01:00,01:30:00.000+01:00,18.184892654418945,,,,,,,,,,,,,,,,,,900000,
01:30:00.000+01:00,01:45:00.000+01:00,18.184892654418945,,,,,,,,,,,,,,,,,,900000,
01:45:00.000+01:00,02:00:00.000+01:00,18.184892654418945,,,,,,,,,,,,,,,,,,900000,
02:00:00.000+01:00,02:15:00.000+01:00,18.184892654418945,,,,,,51.04805374145508,3.722888708114624,51.04817581176758,3.722980260848999,0.875,1.25,0.5,,,,,,900000,
02:15:00.000+01:00,02:30:00.000+01:00,18.184892654418945,,,,,,51.048213958740234,3.7228875160217285,51.048213958740234,3.7228875160217285,0.75,0.75,0.75,,,,,,900000,
02:30:00.000+01:00,02:45:00.000+01:00,18.184892654418945,,,,,,51.04786682128906,3.722884178161621,51.0481071472168,3.7229082584381104,0.5,0.5,0.5,,,,,,900000,
02:45:00.000+01:00,03:00:00.000+01:00,18.184892654418945,,,,,,51.04768371582031,3.722900867462158,51.04802703857422,3.723033905029297,0.5,0.5,0.5,,,,,,900000,
03:00:00.000+01:00,03:15:00.000+01:00,18.184892654418945,,,,,,,,,,,,,,,,,,900000,
