Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Height (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms)
05:15:00.000+01:00,05:30:00.000+01:00,,7.786677360534668,,,,,51.049564361572266,3.7328054904937744,51.049564361572266,3.7328054904937744,,,,,,,,
05:30:00.000+01:00,05:45:00.000+01:00,,3.6351914405822754,,,,,,,,,,,,,,,,
05:45:00.000+01:00,06:00:00.000+01:00,,8.507909774780273,,,,,51.04950714111328,3.7328648567199707,51.04950714111328,3.7328648567199707,,,,,,,,
06:00:00.000+01:00,06:15:00.000+01:00,,11.016000747680664,,,,,51.049598693847656,3.7327957153320312,51.049598693847656,3.7327957153320312,,,,,,,,
06:15:00.000+01:00,06:30:00.000+01:00,,17.230655670166016,,,,,51.049522399902344,3.7327873706817627,51.04957580566406,3.732809066772461,,,,,,,,
06:30:00.000+01:00,06:45:00.000+01:00,,45.56089401245117,,,,,51.04938507080078,3.732757806777954,51.049537658691406,3.733020544052124,,,,,,,,
06:45:00.000+01:00,07:00:00.000+01:00,,12.428789138793945,,,,,51.049503326416016,3.7328126430511475,51.0495491027832,3.732827663421631,,,,,,,,
07:00:00.000+01:00,07:15:00.000+01:00,,21.356624603271484,,,,,51.04946517944336,3.7327663898468018,51.04954147338867,3.7328474521636963,,,,,,,,
07:15:00.000+01:00,07:30:00.000+01:00,,11.475482940673828,,,,,51.0495491027832,3.732762336730957,51.0495491027832,3.732762336730957,,,,,,,,
07:30:00.000+01:00,07:45:00.000+01:00,,18.610126495361328,,,,,51.049537658691406,3.7328202724456787,51.049537658691406,3.7328202724456787,,,,,,,,
07:45:00.000+01:00,08:00:00.000+01:00,,12.64407730102539,,,,,51.049495697021484,3.732846975326538,51.049495697021484,3.732846975326538,,,,,,,,
08:00:00.000+01:00,08:15:00.000+01:00,,14.798663139343262,,,,,51.04952621459961,3.7327966690063477,51.04952621459961,3.7327966690063477,,,,,,,,
08:15:00.000+01:00,08:30:00.000+01:00,,5.947364807128906,,,,,51.04954528808594,3.7328739166259766,51.04954528808594,3.7328739166259766,,,,,,,,
08:30:00.000+01:00,08:45:00.000+01:00,,13.653152465820312,,,,,,,,,,,,,,,,
08:45:00.000+01:00,09:00:00.000+01:00,,20.34014892578125,,,,,51.049522399902344,3.7328100204467773,51.049583435058594,3.732832193374634,,,,94,,,,
09:00:00.000+01:00,09:15:00.000+01:00,,12.533700942993164,,,,,51.04958724975586,3.7327849864959717,51.04958724975586,3.7327849864959717,,,,104,,,,
09:15:00.000+01:00,09:30:00.000+01:00,,2.2594621181488037,,,,,,,,,,,,52,,,,
09:30:00.000+01:00,09:45:00.000+01:00,,2.248626232147217,,,,,51.04956817626953,3.732853651046753,51.04956817626953,3.732853651046753,,,,53,,,,
09:45:00.000+01:00,10:00:00.000+01:00,,2.2167272567749023,,,,,,,,,,,,138,,,,
10:00:00.000+01:00,10:15:00.000+01:00,,2.2167272567749023,,,,,,,,,,,,,,,,
10:15:00.000+01:00,10:30:00.000+01:00,,10.046363830566406,,,,,51.04951477050781,3.7328569889068604,51.04951477050781,3.7328569889068604,,,,,,,,
10:30:00.000+01:00,10:45:00.000+01:00,,13.142762184143066,,,,,,,,,,,,,,,,
10:45:00.000+01:00,11:00:00.000+01:00,,32.94074630737305,,,,,,,,,,,,,,,,
11:00:00.000+01:00,11:15:00.000+01:00,,26.039167404174805,,,,,,,,,,,,16,,,,
11:15:00.000+01:00,11:30:00.000+01:00,,942.3316040039062,,,,,51.04278564453125,3.72609806060791,51.04957962036133,3.7328786849975586,,,,698,,,,
11:30:00.000+01:00,11:45:00.000+01:00,,,,,,,,,,,,,,,,,,
11:45:00.000+01:00,12:00:00.000+01:00,,,,,,,,,,,,,,,,,,
12:00:00.000+01:00,12:15:00.000+01:00,,865.2306518554688,,,,,51.04312515258789,3.72601580619812,51.049560546875,3.732846736907959,,,,140,,,,
12:15:00.000+01:00,12:30:00.000+01:00,,1.4110569953918457,,,,,,,,,,,,,,,,
12:30:00.000+01:00,12:45:00.000+01:00,,1.4110569953918457,,,,,,,,,,,,,,,,
12:45:00.000+01:00,13:00:00.000+01:00,,1.4110569953918457,,,,,,,,,,,,20,,,,
13:00:00.000+01:00,13:15:00.000+01:00,,1.4110569953918457,,,,,,,,,,,,,,,,
13:15:00.000+01:00,13:30:00.000+01:00,,1.260744571685791,,,,,,,,,,,,,,,,
13:30:00.000+01:00,13:45:00.000+01:00,,1.1252998113632202,,,,,,,,,,,,2,,,,
13:45:00.000+01:00,14:00:00.000+01:00,,1.1252998113632202,,,,,,,,,,,,5,,,,
14:00:00.000+01:00,14:15:00.000+01:00,,1.1252998113632202,,,,,,,,,,,,10,,,,
14:15:00.000+01:00,14:30:00.000+01:00,,1.1252998113632202,,,,,,,,,,,,68,,,,
14:30:00.000+01:00,14:45:00.000+01:00,,1.1252998113632202,,,,,,,,,,,,,,,,
14:45:00.000+01:00,15:00:00.000+01:00,,1.1252998113632202,,,,,,,,,,,,25,,,,
15:00:00.000+01:00,15:15:00.000+01:00,,1.1252998113632202,,,,,,,,,,,,,,,,
15:15:00.000+01:00,15:30:00.000+01:00,,1.1252998113632202,,,,,,,,,,,,1,,,,
15:30:00.000+01:00,15:45:00.000+01:00,,1.1252998113632202,,,,,,,,,,,,19,,,,
15:45:00.000+01:00,16:00:00.000+01:00,,1.1252998113632202,,,,,,,,,,,,9,,,,
16:00:00.000+01:00,16:15:00.000+01:00,,1.1252998113632202,,,,,,,,,,,,,,,,
16:15:00.000+01:00,16:30:00.000+01:00,,1.1252998113632202,,,,,,,,,,,,,,,,
16:30:00.000+01:00,16:45:00.000+01:00,,1.1252998113632202,,,,,,,,,,,,,,,,
16:45:00.000+01:00,17:00:00.000+01:00,,1.1252998113632202,,,,,,,,,,,,,,,,
17:00:00.000+01:00,17:15:00.000+01:00,,1.1252998113632202,,,,,,,,,,,,,,,,
17:15:00.000+01:00,17:30:00.000+01:00,,1.1252998113632202,,,,,,,,,,,,,,,,
17:30:00.000+01:00,17:45:00.000+01:00,,1.1252998113632202,,,,,,,,,,,,,,,,
17:45:00.000+01:00,18:00:00.000+01:00,,1.1252998113632202,,,,,,,,,,,,,,,,
18:00:00.000+01:00,18:15:00.000+01:00,,1.1252998113632202,,,,,,,,,,,,,,,,
18:15:00.000+01:00,18:30:00.000+01:00,,1.1252998113632202,,,,,,,,,,,,,,,,
18:30:00.000+01:00,18:45:00.000+01:00,,1.1252998113632202,,,,,,,,,,,,91,,,,
18:45:00.000+01:00,19:00:00.000+01:00,,1.1252998113632202,,,,,,,,,,,,7,,,,
19:00:00.000+01:00,19:15:00.000+01:00,,1.1252998113632202,,,,,,,,,,,,,,,,
19:15:00.000+01:00,19:30:00.000+01:00,,1.1252998113632202,,,,,,,,,,,,339,,,,
19:30:00.000+01:00,19:45:00.000+01:00,,1.1252998113632202,,,,,,,,,,,,809,,,,
19:45:00.000+01:00,20:00:00.000+01:00,,1.1252998113632202,,,,,,,,,,,,499,,,,
20:00:00.000+01:00,20:15:00.000+01:00,,1.1252998113632202,,,,,,,,,,,,478,,,,
20:15:00.000+01:00,20:30:00.000+01:00,,61.13282775878906,,,,,51.04901123046875,3.7328298091888428,51.049190521240234,3.732872486114502,,,,68,,,,
20:30:00.000+01:00,20:45:00.000+01:00,,33.96539306640625,,,,,51.049617767333984,3.732793092727661,51.049617767333984,3.732793092727661,,,,50,,,,
20:45:00.000+01:00,21:00:00.000+01:00,,8.649327278137207,,,,,,,,,,,,131,,,,
21:00:00.000+01:00,21:15:00.000+01:00,,8.649327278137207,,,,,,,,,,,,101,,,,807733
21:15:00.000+01:00,21:30:00.000+01:00,,8.649327278137207,,,,,,,,,,,,20,,,,900000
21:30:00.000+01:00,21:45:00.000+01:00,,8.649327278137207,,,,,,,,,,,,8,,,,694206
21:45:00.000+01:00,22:00:00.000+01:00,,8.649327278137207,,,,,,,,,,,,6,,,,209660
22:00:00.000+01:00,22:15:00.000+01:00,,8.649327278137207,,,,,,,,,,,,1,,,,900000
22:15:00.000+01:00,22:30:00.000+01:00,,8.649327278137207,,,,,,,,,,,,67,,,,900000
22:30:00.000+01:00,22:45:00.000+01:00,,184.47152709960938,,,,,51.04898452758789,3.732593536376953,51.050357818603516,3.733126163482666,6.0,9.0,3.0,8,,,,702916
22:45:00.000+01:00,23:00:00.000+01:00,,162.55348205566406,,,,,51.049747467041016,3.731891393661499,51.05067825317383,3.7325127124786377,7.131133079528809,9.0,6.0,10,,,,900000
23:00:00.000+01:00,23:15:00.000+01:00,,14.592927932739258,,,,,,,,,,,,,,,,900000
23:15:00.000+01:00,23:30:00.000+01:00,,14.592927932739258,,,,,,,,,,,,,,,,900000
23:30:00.000+01:00,23:45:00.000+01:00,,14.592927932739258,,,,,,,,,,,,,,,,900000
23:45:00.000+01:00,00:00:00.000+01:00,,29.513107299804688,,,,,51.049556732177734,3.732616901397705,51.04961013793945,3.732750415802002,,,,,,,,428101
