Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Height (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg)
00:00:00.000+01:00,00:15:00.000+01:00,,57.31170654296875,,,,,51.04969787597656,3.73349666595459,51.04969787597656,3.73349666595459,,,,,,,
00:15:00.000+01:00,00:30:00.000+01:00,,8.603431701660156,,,,,51.049564361572266,3.7328267097473145,51.049564361572266,3.7328267097473145,,,,,,,
00:30:00.000+01:00,00:45:00.000+01:00,,1.0680007934570312,,,,,,,,,,,,,,,
00:45:00.000+01:00,01:00:00.000+01:00,,1.0680007934570312,,,,,,,,,,,,,,,
01:00:00.000+01:00,01:15:00.000+01:00,,1.0680007934570312,,,,,,,,,,,,,,,
01:15:00.000+01:00,01:30:00.000+01:00,,1.7465893030166626,,,,,51.04960250854492,3.7327842712402344,51.04960250854492,3.7327842712402344,,,,,,,
01:30:00.000+01:00,01:45:00.000+01:00,,12.500007629394531,,,,,51.049522399902344,3.7328503131866455,51.049522399902344,3.7328503131866455,,,,,,,
01:45:00.000+01:00,02:00:00.000+01:00,,10.872227668762207,,,,,51.049522399902344,3.7328433990478516,51.049522399902344,3.7328433990478516,,,,,,,
02:00:00.000+01:00,02:15:00.000+01:00,,13.718599319458008,,,,,51.049537658691406,3.7328052520751953,51.049591064453125,3.732823371887207,,,,,,,
02:15:00.000+01:00,02:30:00.000+01:00,,5.689265727996826,,,,,,,,,,,,,,,
02:30:00.000+01:00,02:45:00.000+01:00,,5.689265727996826,,,,,,,,,,,,,,,
02:45:00.000+01:00,03:00:00.000+01:00,,5.689265727996826,,,,,,,,,,,,,,,
03:00:00.000+01:00,03:15:00.000+01:00,,5.689265727996826,,,,,,,,,,,,,,,
03:15:00.000+01:00,03:30:00.000+01:00,,29.802600860595703,,,,,51.04933547973633,3.732774496078491,51.04954528808594,3.732980489730835,,,,,,,
03:30:00.000+01:00,03:45:00.000+01:00,,2.2959365844726562,,,,,,,,,,,,,,,
03:45:00.000+01:00,04:00:00.000+01:00,,2.4029934406280518,,,,,51.04954147338867,3.7328481674194336,51.04954147338867,3.7328481674194336,,,,,,,
04:00:00.000+01:00,04:15:00.000+01:00,,15.266935348510742,,,,,51.04951858520508,3.7327914237976074,51.049591064453125,3.732835292816162,,,,,,,
04:15:00.000+01:00,04:30:00.000+01:00,,3.100109815597534,,,,,,,,,,,,,,,
04:30:00.000+01:00,04:45:00.000+01:00,,3.100109815597534,,,,,,,,,,,,,,,
04:45:00.000+01:00,05:00:00.000+01:00,,3.2764124870300293,,,,,51.04957962036133,3.7327685356140137,51.04957962036133,3.7327685356140137,,,,,,,
05:00:00.000+01:00,05:15:00.000+01:00,,3.538017511367798,,,,,,,,,,,,,,,
