Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Height (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg)
00:00:00.000+01:00,00:15:00.000+01:00,,7.943203926086426,,,,,51.049556732177734,3.732762098312378,51.049556732177734,3.732762098312378,,,,,,,
00:15:00.000+01:00,00:30:00.000+01:00,,3.047389507293701,,,,,,,,,,,,,,,
00:30:00.000+01:00,00:45:00.000+01:00,,3.047389507293701,,,,,,,,,,,,,,,
00:45:00.000+01:00,01:00:00.000+01:00,,3.047389507293701,,,,,,,,,,,,,,,
01:00:00.000+01:00,01:15:00.000+01:00,,3.047389507293701,,,,,,,,,,,,,,,
01:15:00.000+01:00,01:30:00.000+01:00,,19.353063583374023,,,,,51.049591064453125,3.7327284812927246,51.049598693847656,3.732964515686035,,,,,,,
01:30:00.000+01:00,01:45:00.000+01:00,,19.673112869262695,,,,,51.049537658691406,3.732658624649048,51.04954147338867,3.732819080352783,,,,,,,
01:45:00.000+01:00,02:00:00.000+01:00,,8.99852180480957,,,,,51.04957580566406,3.732793092727661,51.04957580566406,3.732793092727661,,,,,,,
02:00:00.000+01:00,02:15:00.000+01:00,,2.2440459728240967,,,,,,,,,,,,,,,
02:15:00.000+01:00,02:30:00.000+01:00,,2.2440459728240967,,,,,,,,,,,,,,,
02:30:00.000+01:00,02:45:00.000+01:00,,2.2440459728240967,,,,,,,,,,,,,,,
02:45:00.000+01:00,03:00:00.000+01:00,,2.2440459728240967,,,,,,,,,,,,,,,
03:00:00.000+01:00,03:15:00.000+01:00,,3.8597066402435303,,,,,,,,,,,,,,,
03:15:00.000+01:00,03:30:00.000+01:00,,12.12459945678711,,,,,51.049564361572266,3.732783794403076,51.049564361572266,3.732783794403076,,,,,,,
03:30:00.000+01:00,03:45:00.000+01:00,,3.2664031982421875,,,,,,,,,,,,,,,
03:45:00.000+01:00,04:00:00.000+01:00,,5.909720420837402,,,,,51.04960632324219,3.7328662872314453,51.04960632324219,3.7328662872314453,,,,,,,
04:00:00.000+01:00,04:15:00.000+01:00,,6.239926338195801,,,,,51.04955291748047,3.732788562774658,51.04955291748047,3.732788562774658,,,,,,,
04:15:00.000+01:00,04:30:00.000+01:00,,2.610713481903076,,,,,,,,,,,,,,,
04:30:00.000+01:00,04:45:00.000+01:00,,2.610713481903076,,,,,,,,,,,,,,,
04:45:00.000+01:00,05:00:00.000+01:00,,9.97514533996582,,,,,51.04953384399414,3.732905864715576,51.04953384399414,3.732905864715576,,,,,,,
05:00:00.000+01:00,05:15:00.000+01:00,,3.9424092769622803,,,,,51.04954528808594,3.732769012451172,51.04954528808594,3.732769012451172,,,,,,,
05:15:00.000+01:00,05:30:00.000+01:00,,2.790433168411255,,,,,,,,,,,,,,,
05:30:00.000+01:00,05:45:00.000+01:00,,8.107804298400879,,,,,51.049530029296875,3.732783317565918,51.049560546875,3.7328572273254395,,,,,,,
05:45:00.000+01:00,06:00:00.000+01:00,,2.7602901458740234,,,,,,,,,,,,,,,
06:00:00.000+01:00,06:15:00.000+01:00,,11.321160316467285,,,,,51.049530029296875,3.732855796813965,51.049530029296875,3.732855796813965,,,,,,,
06:15:00.000+01:00,06:30:00.000+01:00,,61.184852600097656,,,,,51.04930877685547,3.73280668258667,51.049591064453125,3.733032703399658,1.5,2.0,1.0,,,,
06:30:00.000+01:00,06:45:00.000+01:00,,18.530712127685547,,,,,51.049530029296875,3.7328596115112305,51.049530029296875,3.7328596115112305,,,,,,,
06:45:00.000+01:00,07:00:00.000+01:00,,17.524747848510742,,,,,51.0495491027832,3.732811450958252,51.049644470214844,3.732880115509033,,,,,,,
07:00:00.000+01:00,07:15:00.000+01:00,,12.663674354553223,,,,,51.04950714111328,3.7329018115997314,51.04950714111328,3.7329018115997314,,,,1,,,
07:15:00.000+01:00,07:30:00.000+01:00,,9.387056350708008,,,,,51.049537658691406,3.7327442169189453,51.049564361572266,3.7328197956085205,,,,20,,,
07:30:00.000+01:00,07:45:00.000+01:00,,2.752998113632202,,,,,,,,,,,,,,,
07:45:00.000+01:00,08:00:00.000+01:00,,4.2217583656311035,,,,,51.0495491027832,3.732815980911255,51.0495491027832,3.732815980911255,,,,,,,
