Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Height (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms)
00:00:00.000+02:00,00:15:00.000+02:00,,,,,,,,,,,,,,,,,,,900000,
00:15:00.000+02:00,00:30:00.000+02:00,,,,,,,,,,,,,,,,,,,900000,
00:30:00.000+02:00,00:45:00.000+02:00,,,,,,,,,,,,,,,,,,,900000,
00:45:00.000+02:00,01:00:00.000+02:00,,,,,,,,,,,,,,,,,,,900000,
01:00:00.000+02:00,01:15:00.000+02:00,,,,,,,,,,,,,,,,,,,900000,
01:15:00.000+02:00,01:30:00.000+02:00,,,,,,,,,,,,,,,,,,,900000,
01:30:00.000+02:00,01:45:00.000+02:00,,,,,,,51.04956817626953,3.7327775955200195,51.0495719909668,3.733355760574341,0.55901700258255,0.55901700258255,0.55901700258255,,,,,,900000,
01:45:00.000+02:00,02:00:00.000+02:00,,,,,,,51.049522399902344,3.732841730117798,51.049522399902344,3.732841730117798,,,,,,,,,900000,
02:00:00.000+02:00,02:15:00.000+02:00,,,,,,,51.049537658691406,3.7327754497528076,51.0495719909668,3.732877731323242,,,,,,,,,900000,
02:15:00.000+02:00,02:30:00.000+02:00,,,,,,,51.04957580566406,3.732781410217285,51.04957580566406,3.732781410217285,,,,,,,,,900000,
02:30:00.000+02:00,02:45:00.000+02:00,,,,,,,51.04949951171875,3.7327775955200195,51.04958724975586,3.7328720092773438,3.535533905029297,3.535533905029297,3.535533905029297,,,,,,900000,
02:45:00.000+02:00,03:00:00.000+02:00,,,,,,,51.04956817626953,3.7327799797058105,51.04956817626953,3.7327799797058105,,,,,,,,,900000,
03:00:00.000+02:00,03:15:00.000+02:00,,,,,,,,,,,,,,,,,,,900000,
03:15:00.000+02:00,03:30:00.000+02:00,,,,,,,51.04952621459961,3.7328109741210938,51.04952621459961,3.7328109741210938,,,,,,,,,900000,
03:30:00.000+02:00,03:45:00.000+02:00,,,,,,,,,,,,,,,,,,,900000,
