Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Height (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg)
00:00:00.000+01:00,00:15:00.000+01:00,,45.80944061279297,,,,,,,,,,,,57,,,
00:15:00.000+01:00,00:30:00.000+01:00,,45.80944061279297,,,,,,,,,,,,362,,,
00:30:00.000+01:00,00:45:00.000+01:00,,45.80944061279297,,,,,,,,,,,,34,,,
00:45:00.000+01:00,01:00:00.000+01:00,,45.80944061279297,,,,,,,,,,,,108,,,
01:00:00.000+01:00,01:15:00.000+01:00,,45.80944061279297,,,,,,,,,,,,,,,
01:15:00.000+01:00,01:30:00.000+01:00,,45.80944061279297,,,,,,,,,,,,,,,
01:30:00.000+01:00,01:45:00.000+01:00,,45.80944061279297,,,,,,,,,,,,160,,,
01:45:00.000+01:00,02:00:00.000+01:00,,404.959228515625,,,,,51.039024353027344,3.7259302139282227,51.039371490478516,3.7280869483947754,,,,665,,,
02:00:00.000+01:00,02:15:00.000+01:00,,312.5797424316406,,,,,51.03889083862305,3.7260053157806396,51.03908920288086,3.7280869483947754,,,,562,,,
02:15:00.000+01:00,02:30:00.000+01:00,,438.4895935058594,,,,,51.039024353027344,3.7259302139282227,51.039371490478516,3.7280869483947754,,,,291,,,
02:30:00.000+01:00,02:45:00.000+01:00,,483.8345031738281,,,,,51.039024353027344,3.7280869483947754,51.039024353027344,3.7280869483947754,,,,353,,,
02:45:00.000+01:00,03:00:00.000+01:00,,494.4573059082031,,,,,51.039024353027344,3.7259302139282227,51.039371490478516,3.7280869483947754,,,,186,,,
03:00:00.000+01:00,03:15:00.000+01:00,,632.4934692382812,,,,,51.03847885131836,3.7260801792144775,51.03880310058594,3.7279129028320312,,,,328,,,
03:15:00.000+01:00,03:30:00.000+01:00,,257.7585754394531,,,,,51.03880310058594,3.7259302139282227,51.039371490478516,3.727008581161499,,,,235,,,
03:30:00.000+01:00,03:45:00.000+01:00,,289.1590881347656,,,,,51.039024353027344,3.7280869483947754,51.039024353027344,3.7280869483947754,,,,81,,,
03:45:00.000+01:00,04:00:00.000+01:00,,541.956787109375,,,,,51.03880310058594,3.7260053157806396,51.03908920288086,3.7280869483947754,,,,70,,,
04:00:00.000+01:00,04:15:00.000+01:00,,333.02972412109375,,,,,51.03880310058594,3.7260801792144775,51.03880310058594,3.7260801792144775,,,,37,,,
04:15:00.000+01:00,04:30:00.000+01:00,,1437.57421875,,,,,51.03880310058594,3.7260801792144775,51.046897888183594,3.7291619777679443,,,,484,,,
04:30:00.000+01:00,04:45:00.000+01:00,,,,,,,,,,,,,,12,,,
04:45:00.000+01:00,05:00:00.000+01:00,,1.231755256652832,,,,,51.04785919189453,3.7326438426971436,51.04785919189453,3.7326438426971436,,,,,,,
