Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Height (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg)
00:00:00.000+01:00,00:15:00.000+01:00,,217.4314727783203,,,,,,,,,,,,,,,
00:15:00.000+01:00,00:30:00.000+01:00,,217.4314727783203,,,,,,,,,,,,,,,
00:30:00.000+01:00,00:45:00.000+01:00,,217.4314727783203,,,,,,,,,,,,,,,
00:45:00.000+01:00,01:00:00.000+01:00,,6637.6494140625,,,,,50.870635986328125,3.569240093231201,50.88935089111328,3.629678726196289,20.0,20.0,20.0,96,,,
01:00:00.000+01:00,01:15:00.000+01:00,,11382.9560546875,,,,,50.86161804199219,3.568270683288574,50.86936950683594,3.621151924133301,,,,,,,
01:15:00.000+01:00,01:30:00.000+01:00,,15923.11328125,,,,,50.92803955078125,3.628758430480957,50.92803955078125,3.628758430480957,,,,33,,,
01:30:00.000+01:00,01:45:00.000+01:00,,3902.418701171875,,,,,,,,,,,,,,,
01:45:00.000+01:00,02:00:00.000+01:00,,3902.418701171875,,,,,,,,,,,,,,,
02:00:00.000+01:00,02:15:00.000+01:00,,398.2078857421875,,,,,50.86161804199219,3.568270683288574,50.86161804199219,3.568270683288574,,,,,,,
02:15:00.000+01:00,02:30:00.000+01:00,,91.50669860839844,,,,,,,,,,,,,,,
02:30:00.000+01:00,02:45:00.000+01:00,,91.50669860839844,,,,,,,,,,,,,,,
02:45:00.000+01:00,03:00:00.000+01:00,,91.50669860839844,,,,,,,,,,,,,,,
03:00:00.000+01:00,03:15:00.000+01:00,,91.50669860839844,,,,,,,,,,,,,,,
03:15:00.000+01:00,03:30:00.000+01:00,,91.50669860839844,,,,,,,,,,,,,,,
03:30:00.000+01:00,03:45:00.000+01:00,,91.50669860839844,,,,,,,,,,,,,,,
03:45:00.000+01:00,04:00:00.000+01:00,,91.50669860839844,,,,,,,,,,,,,,,
04:00:00.000+01:00,04:15:00.000+01:00,,91.50669860839844,,,,,,,,,,,,,,,
04:15:00.000+01:00,04:30:00.000+01:00,,91.50669860839844,,,,,,,,,,,,,,,
04:30:00.000+01:00,04:45:00.000+01:00,,91.50669860839844,,,,,,,,,,,,,,,
04:45:00.000+01:00,05:00:00.000+01:00,,91.50669860839844,,,,,,,,,,,,,,,
05:00:00.000+01:00,05:15:00.000+01:00,,91.50669860839844,,,,,,,,,,,,,,,
05:15:00.000+01:00,05:30:00.000+01:00,,91.50669860839844,,,,,,,,,,,,,,,
05:30:00.000+01:00,05:45:00.000+01:00,,91.50669860839844,,,,,,,,,,,,,,,
05:45:00.000+01:00,06:00:00.000+01:00,,64.79448699951172,,,,,,,,,,,,,,,
06:00:00.000+01:00,06:15:00.000+01:00,,11.564082145690918,,,,,,,,,,,,,,,
06:15:00.000+01:00,06:30:00.000+01:00,,11.564082145690918,,,,,,,,,,,,,,,
06:30:00.000+01:00,06:45:00.000+01:00,,11.564082145690918,,,,,,,,,,,,,,,
06:45:00.000+01:00,07:00:00.000+01:00,,11.564082145690918,,,,,,,,,,,,,,,
07:00:00.000+01:00,07:15:00.000+01:00,,11.564082145690918,,,,,,,,,,,,,,,
07:15:00.000+01:00,07:30:00.000+01:00,,11.564082145690918,,,,,,,,,,,,,,,
07:30:00.000+01:00,07:45:00.000+01:00,,11.564082145690918,,,,,,,,,,,,,,,
07:45:00.000+01:00,08:00:00.000+01:00,,11.564082145690918,,,,,,,,,,,,,,,
08:00:00.000+01:00,08:15:00.000+01:00,,11.564082145690918,,,,,,,,,,,,,,,
08:15:00.000+01:00,08:30:00.000+01:00,,11.564082145690918,,,,,,,,,,,,,,,
08:30:00.000+01:00,08:45:00.000+01:00,,11.564082145690918,,,,,,,,,,,,,,,
08:45:00.000+01:00,09:00:00.000+01:00,,218.40736389160156,,,,,50.8717155456543,3.5770175457000732,50.8717155456543,3.5770175457000732,9.0,9.0,9.0,,,,
09:00:00.000+01:00,09:15:00.000+01:00,,1036.572509765625,,,,,,,,,,,,,,,
09:15:00.000+01:00,09:30:00.000+01:00,,1036.572509765625,,,,,,,,,,,,,,,
09:30:00.000+01:00,09:45:00.000+01:00,,1036.572509765625,,,,,,,,,,,,,,,
09:45:00.000+01:00,10:00:00.000+01:00,,5171.94482421875,,,,,50.88935089111328,3.629678726196289,50.88935089111328,3.629678726196289,,,,2,,,
10:00:00.000+01:00,10:15:00.000+01:00,,16993.275390625,,,,,50.86161804199219,3.568270683288574,50.88955307006836,3.627011775970459,,,,293,,,
10:15:00.000+01:00,10:30:00.000+01:00,,8564.396484375,,,,,50.859535217285156,3.5975723266601562,50.86347198486328,3.607004404067993,,,,120,,,
10:30:00.000+01:00,10:45:00.000+01:00,,10721.310546875,,,,,50.86161804199219,3.568270683288574,50.86936950683594,3.621151924133301,,,,639,,,
10:45:00.000+01:00,11:00:00.000+01:00,,9604.044921875,,,,,50.86259841918945,3.5694057941436768,50.880104064941406,3.6092092990875244,,,,140,,,
11:00:00.000+01:00,11:15:00.000+01:00,,15207.2216796875,,,,,,,,,,,,239,,,
11:15:00.000+01:00,11:30:00.000+01:00,,14048.7392578125,,,,,50.86325454711914,3.570164918899536,50.87558364868164,3.5976412296295166,,,,749,,,
11:30:00.000+01:00,11:45:00.000+01:00,,3884.970458984375,,,,,50.85383987426758,3.5991053581237793,50.85383987426758,3.5991053581237793,,,,672,,,
11:45:00.000+01:00,12:00:00.000+01:00,,3095.775390625,,,,,50.850013732910156,3.601294994354248,50.850013732910156,3.601294994354248,2.136000871658325,2.136000871658325,2.136000871658325,507,,,
12:00:00.000+01:00,12:15:00.000+01:00,,2239.234619140625,,,,,,,,,,,,6,,,
12:15:00.000+01:00,12:30:00.000+01:00,,2239.234619140625,,,,,,,,,,,,403,,,
12:30:00.000+01:00,12:45:00.000+01:00,,7343.6201171875,,,,,50.825435638427734,3.463114023208618,50.83989334106445,3.5041399002075195,,,,93,,,
12:45:00.000+01:00,13:00:00.000+01:00,,45715.5703125,,,,,50.77113342285156,3.002014398574829,50.84870147705078,3.3705556392669678,0.9013878107070923,0.9013878107070923,0.9013878107070923,170,,,
13:00:00.000+01:00,13:15:00.000+01:00,,69470.0,,,,,50.77113342285156,3.002014398574829,50.84546661376953,3.304274082183838,,,,,,,
13:15:00.000+01:00,13:30:00.000+01:00,,20980.83984375,,,,,51.03300857543945,3.69085955619812,51.037078857421875,3.712952136993408,,,,310,,,
13:30:00.000+01:00,13:45:00.000+01:00,,1425.92724609375,,,,,51.04037857055664,3.7304978370666504,51.04037857055664,3.7304978370666504,,,,288,,,
13:45:00.000+01:00,14:00:00.000+01:00,,689.8229370117188,,,,,51.04643630981445,3.730940818786621,51.04711151123047,3.7327721118927,,,,916,,,
14:00:00.000+01:00,14:15:00.000+01:00,,372.1784362792969,,,,,51.0468864440918,3.7291758060455322,51.0468864440918,3.7291758060455322,,,,559,,,
14:15:00.000+01:00,14:30:00.000+01:00,,143.67478942871094,,,,,51.048030853271484,3.7327167987823486,51.048030853271484,3.7327167987823486,,,,97,,,
14:30:00.000+01:00,14:45:00.000+01:00,,114.17513275146484,,,,,,,,,,,,182,,,
14:45:00.000+01:00,15:00:00.000+01:00,,30.079891204833984,,,,,,,,,,,,9,,,
15:00:00.000+01:00,15:15:00.000+01:00,,51.288909912109375,,,,,,,,,,,,,,,
15:15:00.000+01:00,15:30:00.000+01:00,,95.38875579833984,,,,,,,,,,,,,,,
15:30:00.000+01:00,15:45:00.000+01:00,,104.26199340820312,,,,,51.04753112792969,3.732605457305908,51.048030853271484,3.7327167987823486,,,,,,,
15:45:00.000+01:00,16:00:00.000+01:00,,55.04469680786133,,,,,51.048030853271484,3.7327167987823486,51.048030853271484,3.7327167987823486,,,,,,,
16:00:00.000+01:00,16:15:00.000+01:00,,25.02782440185547,,,,,,,,,,,,,,,
16:15:00.000+01:00,16:30:00.000+01:00,,26.123231887817383,,,,,,,,,,,,,,,
16:30:00.000+01:00,16:45:00.000+01:00,,110.4931411743164,,,,,51.048030853271484,3.7327167987823486,51.048030853271484,3.7327167987823486,,,,2,,,
