Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Height (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms)
09:00:00.000+02:00,09:15:00.000+02:00,18.184894561767578,,,,,,51.048065185546875,3.7230801582336426,51.04808807373047,3.7232718467712402,,,,14,,,,
09:15:00.000+02:00,09:30:00.000+02:00,18.184894561767578,,,,,,51.048030853271484,3.722888708114624,51.04808807373047,3.7232701778411865,,,,11,,,,
09:30:00.000+02:00,09:45:00.000+02:00,18.184894561767578,,,,,,51.0480842590332,3.7229926586151123,51.04808807373047,3.7232704162597656,,,,,,,,
09:45:00.000+02:00,10:00:00.000+02:00,18.184894561767578,,,,,,51.04808807373047,3.7229552268981934,51.048091888427734,3.7232730388641357,,,,,,,,
10:00:00.000+02:00,10:15:00.000+02:00,18.184894561767578,,,,,,51.048065185546875,3.7229928970336914,51.048072814941406,3.72318434715271,,,,,,,,
10:15:00.000+02:00,10:30:00.000+02:00,18.184894561767578,,,,,,51.048072814941406,3.723012685775757,51.04808807373047,3.7232704162597656,,,,,,,,
10:30:00.000+02:00,10:45:00.000+02:00,18.184894561767578,,,,,,51.04808044433594,3.7231059074401855,51.04808044433594,3.7231059074401855,,,,,,,,
10:45:00.000+02:00,11:00:00.000+02:00,18.184894561767578,,,,,,51.0480842590332,3.7229301929473877,51.0481071472168,3.7231531143188477,,,,,,,,
11:00:00.000+02:00,11:15:00.000+02:00,18.184894561767578,,,,,,51.04808807373047,3.7232699394226074,51.04808807373047,3.7232699394226074,,,,,,,,
11:15:00.000+02:00,11:30:00.000+02:00,18.184894561767578,,,,,,51.04806137084961,3.722886323928833,51.04810333251953,3.7232747077941895,,,,4,,,,
11:30:00.000+02:00,11:45:00.000+02:00,18.184894561767578,,,,,,51.04806900024414,3.723003625869751,51.04806900024414,3.723003625869751,,,,,,,,
11:45:00.000+02:00,12:00:00.000+02:00,18.184894561767578,,,,,,51.048072814941406,3.7229814529418945,51.04810333251953,3.7232701778411865,,,,2,,,,
12:00:00.000+02:00,12:15:00.000+02:00,18.184894561767578,,,,,,51.04807662963867,3.7230923175811768,51.04808807373047,3.7232701778411865,,,,,,,,
12:15:00.000+02:00,12:30:00.000+02:00,18.184894561767578,,,,,,51.04806137084961,3.723022937774658,51.04810333251953,3.7232718467712402,,,,,,,,
12:30:00.000+02:00,12:45:00.000+02:00,18.184894561767578,,,,,,51.04806900024414,3.7230172157287598,51.04806900024414,3.7230172157287598,,,,,,,,
12:45:00.000+02:00,13:00:00.000+02:00,18.184894561767578,,,,,,51.04808044433594,3.7231130599975586,51.04808044433594,3.7231130599975586,,,,,,,,
13:00:00.000+02:00,13:15:00.000+02:00,18.184894561767578,,,,,,51.04806137084961,3.7231805324554443,51.04806137084961,3.7231805324554443,,,,,,,,
13:15:00.000+02:00,13:30:00.000+02:00,18.184894561767578,,,,,,51.04808807373047,3.7230610847473145,51.04810333251953,3.7232701778411865,,,,4,,,,
13:30:00.000+02:00,13:45:00.000+02:00,18.184894561767578,,,,,,51.048065185546875,3.723196268081665,51.04808807373047,3.7232701778411865,,,,,,,,
13:45:00.000+02:00,14:00:00.000+02:00,18.184894561767578,,,,,,51.04807662963867,3.7230710983276367,51.048091888427734,3.723217010498047,,,,31,,,,
14:00:00.000+02:00,14:15:00.000+02:00,18.184894561767578,,,,,,51.04808044433594,3.7231369018554688,51.048091888427734,3.723269462585449,,,,,,,,
14:15:00.000+02:00,14:30:00.000+02:00,18.184894561767578,,,,,,51.048072814941406,3.7230310440063477,51.04808807373047,3.7232747077941895,,,,,,,,
14:30:00.000+02:00,14:45:00.000+02:00,18.184894561767578,,,,,,51.04808807373047,3.7230894565582275,51.0481071472168,3.7232701778411865,,,,,,,,
14:45:00.000+02:00,15:00:00.000+02:00,18.184894561767578,,,,,,51.048065185546875,3.7230958938598633,51.048072814941406,3.7231767177581787,,,,,,,,
15:00:00.000+02:00,15:15:00.000+02:00,18.184894561767578,,,,,,51.04808807373047,3.7232701778411865,51.04808807373047,3.7232701778411865,,,,75,,,,
15:15:00.000+02:00,15:30:00.000+02:00,18.18489646911621,,,,,,51.04808807373047,3.722978353500366,51.0481071472168,3.7232699394226074,,,,,,,,
15:30:00.000+02:00,15:45:00.000+02:00,18.18489646911621,,,,,,51.048072814941406,3.7230265140533447,51.04810333251953,3.7232718467712402,,,,2,,,,
15:45:00.000+02:00,16:00:00.000+02:00,18.18489646911621,,,,,,51.048057556152344,3.7228283882141113,51.048057556152344,3.7228283882141113,,,,284,,,,
16:00:00.000+02:00,16:15:00.000+02:00,18.18489646911621,,,,,,51.05049514770508,3.7232253551483154,51.05058670043945,3.723357677459717,,,,399,,,,
16:15:00.000+02:00,16:30:00.000+02:00,18.18489646911621,,,,,,51.04808807373047,3.722825288772583,51.04808807373047,3.7232701778411865,,,,585,,,,
16:30:00.000+02:00,16:45:00.000+02:00,18.18489646911621,,,,,,51.03974151611328,3.723771333694458,51.04704666137695,3.726114273071289,,,,714,,,,
16:45:00.000+02:00,17:00:00.000+02:00,18.18489646911621,,,,,,51.03974151611328,3.72599720954895,51.03974151611328,3.72599720954895,,,,339,,,,
17:00:00.000+02:00,17:15:00.000+02:00,18.18489646911621,,,,,,51.04397964477539,3.7232701778411865,51.04808807373047,3.724334955215454,,,,496,,,,
17:15:00.000+02:00,17:30:00.000+02:00,18.18489646911621,,,,,,51.04524230957031,3.722975492477417,51.04811096191406,3.723536252975464,,,,604,,,,
17:30:00.000+02:00,17:45:00.000+02:00,18.18489646911621,,,,,,51.037418365478516,3.7263293266296387,51.0374870300293,3.726557493209839,,,,241,,,,
17:45:00.000+02:00,18:00:00.000+02:00,18.18489646911621,,,,,,51.037391662597656,3.7261459827423096,51.037445068359375,3.7264416217803955,,,,247,,,,
18:00:00.000+02:00,18:15:00.000+02:00,18.18489646911621,,,,,,51.037330627441406,3.726043701171875,51.03740310668945,3.726287364959717,,,,175,,,,
18:15:00.000+02:00,18:30:00.000+02:00,18.18489646911621,,,,,,51.03738021850586,3.7262027263641357,51.037445068359375,3.726353883743286,,,,67,,,,
18:30:00.000+02:00,18:45:00.000+02:00,18.18489646911621,,,,,,51.03738021850586,3.726186513900757,51.03739547729492,3.726337194442749,,,,89,,,,
18:45:00.000+02:00,19:00:00.000+02:00,18.18489646911621,,,,,,51.037376403808594,3.7263221740722656,51.03748321533203,3.726594924926758,,,,149,,,,
19:00:00.000+02:00,19:15:00.000+02:00,18.18489646911621,,,,,,51.03739547729492,3.726252317428589,51.03739547729492,3.726252317428589,,,,,,,,
19:15:00.000+02:00,19:30:00.000+02:00,18.18489646911621,,,,,,51.037391662597656,3.7261481285095215,51.03740310668945,3.726301431655884,,,,15,,,,
19:30:00.000+02:00,19:45:00.000+02:00,18.18489646911621,,,,,,,,,,,,,4,,,,
19:45:00.000+02:00,20:00:00.000+02:00,18.18489646911621,,,,,,51.037357330322266,3.726240396499634,51.037357330322266,3.726240396499634,,,,3,,,,
20:00:00.000+02:00,20:15:00.000+02:00,18.18489646911621,,,,,,51.03740692138672,3.7227694988250732,51.04806137084961,3.72627329826355,,,,689,,,,
20:15:00.000+02:00,20:30:00.000+02:00,18.18489646911621,,,,,,51.04806137084961,3.723024606704712,51.04808807373047,3.7232704162597656,,,,21,,,,
20:30:00.000+02:00,20:45:00.000+02:00,18.18489646911621,,,,,,51.04807662963867,3.7230923175811768,51.04808807373047,3.7232701778411865,,,,14,,,,
20:45:00.000+02:00,21:00:00.000+02:00,18.18489646911621,,,,,,51.04806137084961,3.7228715419769287,51.04808807373047,3.723271369934082,,,,,,,,
21:00:00.000+02:00,21:15:00.000+02:00,18.18489646911621,,,,,,51.04806900024414,3.723003625869751,51.04808807373047,3.723271369934082,,,,1,,,,
21:15:00.000+02:00,21:30:00.000+02:00,18.184894561767578,,,,,,51.048065185546875,3.722660779953003,51.04810333251953,3.7232003211975098,,,,208,,,,23903
21:30:00.000+02:00,21:45:00.000+02:00,18.18489646911621,,,,,,51.04808044433594,3.7226788997650146,51.0480842590332,3.722773790359497,,,,104,,,,900000
21:45:00.000+02:00,22:00:00.000+02:00,18.18489646911621,,,,,,51.048057556152344,3.7228291034698486,51.04808807373047,3.7232701778411865,,,,51,,,,900000
22:00:00.000+02:00,22:15:00.000+02:00,18.18489646911621,,,,,,51.048065185546875,3.72306489944458,51.04808807373047,3.7232747077941895,,,,23,,,,900000
22:15:00.000+02:00,22:30:00.000+02:00,18.184894561767578,,,,,,51.048091888427734,3.723090887069702,51.04811096191406,3.7232730388641357,,,,0,,,,784083
22:30:00.000+02:00,22:45:00.000+02:00,18.18489646911621,,,,,,51.048065185546875,3.7230241298675537,51.04810333251953,3.723269462585449,,,,2,,,,58814
22:45:00.000+02:00,23:00:00.000+02:00,18.184894561767578,,,,,,51.04806900024414,3.723040819168091,51.04810333251953,3.7232718467712402,,,,33,,,,900000
23:00:00.000+02:00,23:15:00.000+02:00,18.184894561767578,,,,,,51.048126220703125,3.722852945327759,51.048126220703125,3.722852945327759,,,,,,,,900000
23:15:00.000+02:00,23:30:00.000+02:00,18.184894561767578,,,,,,51.04814147949219,3.7229578495025635,51.04814147949219,3.7230453491210938,,,,,,,,900000
23:30:00.000+02:00,23:45:00.000+02:00,18.184894561767578,,,,,,,,,,,,,,,,,900000
23:45:00.000+02:00,00:00:00.000+02:00,18.184894561767578,,,,,,51.048065185546875,3.722879409790039,51.04813003540039,3.7231602668762207,,,,,,,,900000
