Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms)
00:00:00.000Z,00:15:00.000Z,,154.5942840576172,,,,51.0490837097168,3.7311933040618896,51.0490837097168,3.7311933040618896,8.0,8.0,8.0,,,,,
00:15:00.000Z,00:30:00.000Z,,123.81849670410156,,,,51.04954528808594,3.7328341007232666,51.04954528808594,3.7328341007232666,,,,,,,,
00:30:00.000Z,00:45:00.000Z,,62.77179718017578,,,,51.049652099609375,3.7320363521575928,51.049652099609375,3.7320363521575928,4.0,4.0,4.0,,,,,
00:45:00.000Z,01:00:00.000Z,,31.585803985595703,,,,51.049522399902344,3.732842445373535,51.04957580566406,3.732863187789917,,,,,,,,
01:00:00.000Z,01:15:00.000Z,,55.340335845947266,,,,51.04952621459961,3.7327892780303955,51.049720764160156,3.7330920696258545,4.0,4.0,4.0,,,,,
01:15:00.000Z,01:30:00.000Z,,15.785823822021484,,,,51.049530029296875,3.7327880859375,51.04954528808594,3.732872724533081,,,,,,,,
01:30:00.000Z,01:45:00.000Z,,16.211631774902344,,,,51.04942321777344,3.7328553199768066,51.049503326416016,3.732870578765869,,,,,,,,
01:45:00.000Z,02:00:00.000Z,,11.861536979675293,,,,51.04953384399414,3.7328951358795166,51.04953384399414,3.7328951358795166,,,,,,,,
02:00:00.000Z,02:15:00.000Z,,10.749303817749023,,,,51.04953384399414,3.732802391052246,51.0495719909668,3.732858896255493,,,,,,,,
02:15:00.000Z,02:30:00.000Z,,14.349615097045898,,,,51.049522399902344,3.7327921390533447,51.04955291748047,3.732879400253296,,,,,,,,
02:30:00.000Z,02:45:00.000Z,,1.7981616258621216,,,,,,,,,,,,,,,
02:45:00.000Z,03:00:00.000Z,,1.7981616258621216,,,,,,,,,,,,,,,
03:00:00.000Z,03:15:00.000Z,,20.54468536376953,,,,51.049503326416016,3.73276424407959,51.049522399902344,3.7330105304718018,,,,,,,,
