Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms)
00:00:00.000Z,00:15:00.000Z,,2.1269900798797607,,,,,,,,,,,,,,,,900000,
00:15:00.000Z,00:30:00.000Z,,2.1269900798797607,,,,,,,,,,,,,,,,900000,
00:30:00.000Z,00:45:00.000Z,,2.1269900798797607,,,,,,,,,,,,,,,,900000,
00:45:00.000Z,01:00:00.000Z,,2.1269900798797607,,,,,,,,,,,,,,,,900000,
01:00:00.000Z,01:15:00.000Z,,2.1269900798797607,,,,,,,,,,,,,,,,900000,
01:15:00.000Z,01:30:00.000Z,,2.1269900798797607,,,,,,,,,,,,,,,,900000,
01:30:00.000Z,01:45:00.000Z,,2.1269900798797607,,,,,,,,,,,,,,,,900000,
01:45:00.000Z,02:00:00.000Z,,2.1269900798797607,,,,,,,,,,,,,,,,900000,
02:00:00.000Z,02:15:00.000Z,,2.1269900798797607,,,,,,,,,,,,,,,,900000,
02:15:00.000Z,02:30:00.000Z,,2.1269900798797607,,,,,,,,,,,,,,,,900000,
02:30:00.000Z,02:45:00.000Z,,2.1269900798797607,,,,,,,,,,,,,,,,900000,
02:45:00.000Z,03:00:00.000Z,,11.058893203735352,,,,51.049461364746094,3.733191728591919,51.049461364746094,3.733191728591919,,,,,,,,,900000,
03:00:00.000Z,03:15:00.000Z,,20.246566772460938,,,,,,,,,,,,,,,,900000,
03:15:00.000Z,03:30:00.000Z,,20.246566772460938,,,,,,,,,,,,,,,,900000,
03:30:00.000Z,03:45:00.000Z,,20.246566772460938,,,,,,,,,,,,,,,,900000,
03:45:00.000Z,04:00:00.000Z,,16.96454429626465,,,,51.04996109008789,3.734088182449341,51.04996109008789,3.734088182449341,5.0,5.0,5.0,,,,,,900000,
04:00:00.000Z,04:15:00.000Z,,10.765585899353027,,,,,,,,,,,,,,,,900000,
04:15:00.000Z,04:30:00.000Z,,10.765585899353027,,,,,,,,,,,,,,,,900000,
04:30:00.000Z,04:45:00.000Z,,10.765585899353027,,,,,,,,,,,,,,,,900000,
04:45:00.000Z,05:00:00.000Z,,10.765585899353027,,,,,,,,,,,,,,,,900000,
05:00:00.000Z,05:15:00.000Z,,10.765585899353027,,,,,,,,,,,10,,,,,900000,
05:15:00.000Z,05:30:00.000Z,,10.765585899353027,,,,,,,,,,,305,,,,,520211,64243
05:30:00.000Z,05:45:00.000Z,,10.765585899353027,,,,,,,,,,,666,,,,,82007,336375
05:45:00.000Z,06:00:00.000Z,,10.765585899353027,,,,,,,,,,,70,,,,,900000,
06:00:00.000Z,06:15:00.000Z,,10.765585899353027,,,,,,,,,,,,,,,,900000,
06:15:00.000Z,06:30:00.000Z,,10.765585899353027,,,,,,,,,,,10,,,,,900000,
06:30:00.000Z,06:45:00.000Z,,4.088934898376465,,,,51.04946517944336,3.7326788902282715,51.04946517944336,3.7326788902282715,0.5,0.5,0.5,14,,,,,900000,
06:45:00.000Z,07:00:00.000Z,,2.7471683025360107,,,,,,,,,,,660,,,,,144736,218028
07:00:00.000Z,07:15:00.000Z,,2.7471683025360107,,,,,,,,,,,404,,,,,625905,132725
07:15:00.000Z,07:30:00.000Z,,2.7471683025360107,,,,,,,,,,,554,,,,,156661,274088
07:30:00.000Z,07:45:00.000Z,,2.7471683025360107,,,,,,,,,,,,,,,,900000,
07:45:00.000Z,08:00:00.000Z,,2.7471683025360107,,,,,,,,,,,36,,,,,900000,
08:00:00.000Z,08:15:00.000Z,,2.7471683025360107,,,,,,,,,,,99,,,,,870002,29998
08:15:00.000Z,08:30:00.000Z,,2.7471683025360107,,,,,,,,,,,36,,,,,900000,
08:30:00.000Z,08:45:00.000Z,,2.7471683025360107,,,,,,,,,,,,,,,,900000,
08:45:00.000Z,09:00:00.000Z,,2.7471683025360107,,,,,,,,,,,,,,,,900000,
09:00:00.000Z,09:15:00.000Z,,2.7471683025360107,,,,,,,,,,,,,,,,900000,
09:15:00.000Z,09:30:00.000Z,,2.7471683025360107,,,,,,,,,,,1,,,,,900000,
09:30:00.000Z,09:45:00.000Z,,2.7471683025360107,,,,,,,,,,,21,,,,,900000,
09:45:00.000Z,10:00:00.000Z,,12.987747192382812,,,,51.04938888549805,3.733182668685913,51.04938888549805,3.733182668685913,,,,1,,,,,900000,
10:00:00.000Z,10:15:00.000Z,,19.552419662475586,,,,,,,,,,,,,,,,900000,
10:15:00.000Z,10:30:00.000Z,,989.9188232421875,,,,51.049537658691406,3.7328238487243652,51.04958724975586,3.7328522205352783,,,,97,,,,,898027,
10:30:00.000Z,10:45:00.000Z,,772.7150268554688,,,,51.03732681274414,3.748356580734253,51.03732681274414,3.748356580734253,,,,676,,,,,,
10:45:00.000Z,11:00:00.000Z,,107.32302856445312,,,,51.03732681274414,3.748356580734253,51.037445068359375,3.7489731311798096,,,,,,,,,,
11:00:00.000Z,11:15:00.000Z,,118.8502197265625,,,,51.03732681274414,3.748356580734253,51.037445068359375,3.7489731311798096,,,,1,,,,,44768,
11:15:00.000Z,11:30:00.000Z,,70.08280944824219,,,,51.037384033203125,3.7486648559570312,51.037384033203125,3.7486648559570312,,,,96,,,,,900000,
11:30:00.000Z,11:45:00.000Z,,95.75962829589844,,,,51.03732681274414,3.748356580734253,51.037445068359375,3.7489731311798096,,,,174,,,,,412110,
11:45:00.000Z,12:00:00.000Z,,36.284690856933594,,,,,,,,,,,254,,,,,,
12:00:00.000Z,12:15:00.000Z,,113.8346939086914,,,,,,,,,,,233,,,,,533195,
12:15:00.000Z,12:30:00.000Z,,43.037540435791016,,,,51.037384033203125,3.7486648559570312,51.037384033203125,3.7486648559570312,,,,305,,,,,693972,206028
