Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms)
00:00:00.000Z,00:15:00.000Z,18.184894561767578,,,,,51.048030853271484,3.7228798866271973,51.048057556152344,3.722999095916748,,,,35,,,,900000
00:15:00.000Z,00:30:00.000Z,18.184894561767578,,,,,,,,,,,,,,,,900000
00:30:00.000Z,00:45:00.000Z,18.184894561767578,,,,,51.04808044433594,3.722923994064331,51.04808044433594,3.722923994064331,,,,,,,,900000
00:45:00.000Z,01:00:00.000Z,18.184894561767578,,,,,51.048030853271484,3.7228739261627197,51.048095703125,3.7228870391845703,,,,,,,,900000
01:00:00.000Z,01:15:00.000Z,18.184894561767578,,,,,51.0480842590332,3.722881317138672,51.0480842590332,3.722881317138672,,,,,,,,900000
01:15:00.000Z,01:30:00.000Z,18.184894561767578,,,,,51.048030853271484,3.722876787185669,51.04810333251953,3.7229392528533936,,,,,,,,900000
01:30:00.000Z,01:45:00.000Z,18.184894561767578,,,,,51.048072814941406,3.722954034805298,51.048072814941406,3.722954034805298,,,,,,,,900000
01:45:00.000Z,02:00:00.000Z,18.184894561767578,,,,,51.04805374145508,3.722888469696045,51.048240661621094,3.722975015640259,,,,,,,,900000
02:00:00.000Z,02:15:00.000Z,18.184894561767578,,,,,51.04803466796875,3.7228798866271973,51.048095703125,3.7229087352752686,0.5,0.5,0.5,,,,,900000
02:15:00.000Z,02:30:00.000Z,18.184894561767578,,,,,51.048057556152344,3.7228519916534424,51.04810333251953,3.7229080200195312,,,,,,,,900000
02:30:00.000Z,02:45:00.000Z,18.184894561767578,,,,,,,,,,,,,,,,900000
02:45:00.000Z,03:00:00.000Z,18.184894561767578,,,,,51.048091888427734,3.7228758335113525,51.048091888427734,3.7228758335113525,,,,,,,,900000
03:00:00.000Z,03:15:00.000Z,18.184894561767578,,,,,51.04803466796875,3.7228825092315674,51.04811096191406,3.7229273319244385,,,,,,,,900000
03:15:00.000Z,03:30:00.000Z,18.184894561767578,,,,,51.04808807373047,3.7228586673736572,51.04810333251953,3.7229278087615967,,,,,,,,900000
03:30:00.000Z,03:45:00.000Z,18.184894561767578,,,,,51.048030853271484,3.7228991985321045,51.04808807373047,3.722909688949585,,,,,,,,900000
03:45:00.000Z,04:00:00.000Z,18.184894561767578,,,,,51.048030853271484,3.7228760719299316,51.048072814941406,3.7228972911834717,,,,,,,,900000
04:00:00.000Z,04:15:00.000Z,18.184894561767578,,,,,,,,,,,,,,,,900000
04:15:00.000Z,04:30:00.000Z,18.184894561767578,,,,,51.04807662963867,3.7229273319244385,51.04807662963867,3.7229273319244385,,,,,,,,900000
04:30:00.000Z,04:45:00.000Z,18.184894561767578,,,,,51.04802703857422,3.722898006439209,51.04802703857422,3.722898006439209,,,,,,,,900000
04:45:00.000Z,05:00:00.000Z,18.184894561767578,,,,,,,,,,,,,,,,900000
05:00:00.000Z,05:15:00.000Z,18.184894561767578,,,,,51.048030853271484,3.72288179397583,51.0481071472168,3.7229340076446533,,,,,,,,900000
05:15:00.000Z,05:30:00.000Z,18.184894561767578,,,,,51.04803466796875,3.7228798866271973,51.04803466796875,3.7228798866271973,,,,,,,,900000
05:30:00.000Z,05:45:00.000Z,18.184894561767578,,,,,51.04803466796875,3.722876787185669,51.048099517822266,3.7229161262512207,,,,,,,,900000
05:45:00.000Z,06:00:00.000Z,18.184894561767578,,,,,,,,,,,,,,,,900000
06:00:00.000Z,06:15:00.000Z,18.184894561767578,,,,,51.048030853271484,3.7228763103485107,51.04808044433594,3.7228825092315674,,,,,,,,900000
06:15:00.000Z,06:30:00.000Z,18.184894561767578,,,,,51.04803466796875,3.7229042053222656,51.04803466796875,3.7229042053222656,,,,,,,,900000
06:30:00.000Z,06:45:00.000Z,18.184894561767578,,,,,,,,,,,,,,,,900000
06:45:00.000Z,07:00:00.000Z,18.184894561767578,,,,,51.04803466796875,3.7228615283966064,51.04807662963867,3.722907781600952,,,,,,,,900000
