Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Height (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg)
00:00:00.000+01:00,00:15:00.000+01:00,,1.9867116212844849,,,,,,,,,,,,,,,
00:15:00.000+01:00,00:30:00.000+01:00,,1.9867116212844849,,,,,,,,,,,,1,,,
00:30:00.000+01:00,00:45:00.000+01:00,,15.932730674743652,,,,,51.04954528808594,3.7328007221221924,51.04956817626953,3.7328808307647705,,,,194,,,
00:45:00.000+01:00,01:00:00.000+01:00,,10.344133377075195,,,,,51.04951095581055,3.732774257659912,51.049564361572266,3.7327957153320312,,,,,,,
01:00:00.000+01:00,01:15:00.000+01:00,,17.408512115478516,,,,,51.049503326416016,3.7327961921691895,51.0495719909668,3.7328603267669678,,,,,,,
01:15:00.000+01:00,01:30:00.000+01:00,,9.800416946411133,,,,,51.049560546875,3.732773780822754,51.049560546875,3.732773780822754,,,,,,,
01:30:00.000+01:00,01:45:00.000+01:00,,4.924002170562744,,,,,51.04951858520508,3.732835292816162,51.04951858520508,3.732835292816162,,,,,,,
01:45:00.000+01:00,02:00:00.000+01:00,,0.8950102925300598,,,,,,,,,,,,,,,
02:00:00.000+01:00,02:15:00.000+01:00,,0.8950102925300598,,,,,,,,,,,,,,,
02:15:00.000+01:00,02:30:00.000+01:00,,0.8950102925300598,,,,,,,,,,,,,,,
02:30:00.000+01:00,02:45:00.000+01:00,,0.8950102925300598,,,,,,,,,,,,,,,
02:45:00.000+01:00,03:00:00.000+01:00,,0.8950102925300598,,,,,,,,,,,,,,,
03:00:00.000+01:00,03:15:00.000+01:00,,0.8950102925300598,,,,,,,,,,,,,,,
03:15:00.000+01:00,03:30:00.000+01:00,,7.404036998748779,,,,,51.049560546875,3.7327802181243896,51.049560546875,3.7327802181243896,,,,,,,
03:30:00.000+01:00,03:45:00.000+01:00,,10.868722915649414,,,,,51.04951095581055,3.7327895164489746,51.049556732177734,3.7328639030456543,,,,,,,
03:45:00.000+01:00,04:00:00.000+01:00,,11.360540390014648,,,,,51.049522399902344,3.732860803604126,51.049522399902344,3.732860803604126,,,,,,,
04:00:00.000+01:00,04:15:00.000+01:00,,39.14134979248047,,,,,51.04954147338867,3.7326643466949463,51.04964065551758,3.732773780822754,,,,,,,
