Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms)
00:00:00.000Z,00:15:00.000Z,18.184894561767578,,,,,51.039520263671875,3.7260091304779053,51.03984451293945,3.7261221408843994,,,,74,,,,,,
00:15:00.000Z,00:30:00.000Z,23.480083465576172,40.0,,,,51.03951644897461,3.7259631156921387,51.03986358642578,3.726508855819702,,,,258,,,,,388924,78557
00:30:00.000Z,00:45:00.000Z,18.184894561767578,,,,,51.039554595947266,3.7260093688964844,51.03984451293945,3.726229429244995,,,,214,,,,,37175,
00:45:00.000Z,01:00:00.000Z,18.184894561767578,,,,,51.039520263671875,3.7259275913238525,51.03990936279297,3.7261319160461426,,,,26,,,,,,
01:00:00.000Z,01:15:00.000Z,77.74468994140625,1029.3668212890625,,,,51.042545318603516,3.725942850112915,51.04749298095703,3.7273898124694824,,,,1503,,,,,,883602
01:15:00.000Z,01:30:00.000Z,26.146181106567383,63.511661529541016,,,,51.048728942871094,3.728553533554077,51.04878234863281,3.7286500930786133,,,,218,,,,,138708,118110
01:30:00.000Z,01:45:00.000Z,58.670345306396484,704.992431640625,,,,51.04475402832031,3.726473093032837,51.048805236816406,3.728654146194458,,,,1032,,,,,154605,600624
01:45:00.000Z,02:00:00.000Z,54.54377365112305,380.9102783203125,,,,51.04033660888672,3.7252283096313477,51.04178237915039,3.7256782054901123,,,,724,,,,,93685,539404
02:00:00.000Z,02:15:00.000Z,18.18489646911621,,,,,51.03982162475586,3.726008176803589,51.03982162475586,3.726008176803589,,,,265,,,,,,
02:15:00.000Z,02:30:00.000Z,23.557666778564453,23.0,,,,51.03972625732422,3.7258524894714355,51.0399284362793,3.726008892059326,,,,261,,,,,,79708
02:30:00.000Z,02:45:00.000Z,25.308794021606445,57.6401481628418,,,,51.03959274291992,3.7260890007019043,51.039852142333984,3.7260923385620117,,,,222,,,,,116289,105687
02:45:00.000Z,03:00:00.000Z,22.41345977783203,48.2626838684082,,,,51.03977966308594,3.726093053817749,51.039852142333984,3.7261126041412354,,,,213,,,,,,62733
03:00:00.000Z,03:15:00.000Z,18.184894561767578,,,,,51.03959655761719,3.7260091304779053,51.039852142333984,3.726208448410034,,,,259,,,,,,
03:15:00.000Z,03:30:00.000Z,18.184894561767578,,,,,51.039817810058594,3.7254085540771484,51.04058837890625,3.725989818572998,,,,364,,,,,,
03:30:00.000Z,03:45:00.000Z,18.184894561767578,,,,,51.039817810058594,3.7258145809173584,51.04010009765625,3.7259912490844727,,,,182,,,,,404168,
03:45:00.000Z,04:00:00.000Z,46.60611343383789,246.2413330078125,,,,51.03860092163086,3.726024866104126,51.039981842041016,3.727506399154663,,,,501,,,,,478355,421645
04:00:00.000Z,04:15:00.000Z,61.9400749206543,530.2433471679688,,,,51.039608001708984,3.722683906555176,51.0480842590332,3.7263529300689697,,,,867,,,,,3356,649133
04:15:00.000Z,04:30:00.000Z,18.184894561767578,,,,,51.048004150390625,3.7228076457977295,51.04802322387695,3.7228832244873047,,,,,,,,,499664,
04:30:00.000Z,04:45:00.000Z,18.184894561767578,,,,,51.04804229736328,3.7228565216064453,51.04810333251953,3.7229466438293457,0.7071067690849304,0.7071067690849304,0.7071067690849304,,,,,,900000,
04:45:00.000Z,05:00:00.000Z,18.184894561767578,,,,,51.048004150390625,3.722891092300415,51.048004150390625,3.722891092300415,,,,,,,,,900000,
05:00:00.000Z,05:15:00.000Z,18.184894561767578,,,,,,,,,,,,,,,,,900000,
05:15:00.000Z,05:30:00.000Z,18.184894561767578,,,,,,,,,,,,,,,,,900000,
05:30:00.000Z,05:45:00.000Z,18.184894561767578,,,,,,,,,,,,,,,,,900000,
05:45:00.000Z,06:00:00.000Z,18.184894561767578,,,,,,,,,,,,,,,,,900000,
06:00:00.000Z,06:15:00.000Z,18.184894561767578,,,,,,,,,,,,,,,,,900000,
06:15:00.000Z,06:30:00.000Z,18.184894561767578,,,,,,,,,,,,,,,,,900000,
