Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Height (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms)
00:00:00.000+02:00,00:15:00.000+02:00,20.75,,,,,,,,,,,,,,,,,,900000,
00:15:00.000+02:00,00:30:00.000+02:00,20.75,,,,,,,,,,,,,,,,,,900000,
00:30:00.000+02:00,00:45:00.000+02:00,20.75,,,,,,,,,,,,,,,,,,900000,
00:45:00.000+02:00,01:00:00.000+02:00,20.75,,,,,,,,,,,,,,,,,,900000,
01:00:00.000+02:00,01:15:00.000+02:00,20.75,,,,,,,,,,,,,,,,,,900000,
01:15:00.000+02:00,01:30:00.000+02:00,20.75,,,,,,,,,,,,,,,,,,900000,
01:30:00.000+02:00,01:45:00.000+02:00,20.75,,,,,,,,,,,,,,,,,,900000,
01:45:00.000+02:00,02:00:00.000+02:00,20.75,,,,,,,,,,,,,,,,,,900000,
02:00:00.000+02:00,02:15:00.000+02:00,20.75,,,,,,,,,,,,,,,,,,900000,
02:15:00.000+02:00,02:30:00.000+02:00,20.75,,,,,,,,,,,,,,,,,,900000,
02:30:00.000+02:00,02:45:00.000+02:00,20.75,,,,,,51.0494384765625,3.7328598499298096,51.04952621459961,3.732914447784424,,,,,,,,,900000,
02:45:00.000+02:00,03:00:00.000+02:00,20.75,,,,,,51.049400329589844,3.7327868938446045,51.049560546875,3.7330162525177,,,,18,,,,,900000,
03:00:00.000+02:00,03:15:00.000+02:00,20.75,,,,,,51.04948806762695,3.7327804565429688,51.049530029296875,3.732881546020508,,,,,,,,,900000,
03:15:00.000+02:00,03:30:00.000+02:00,20.75,,,,,,,,,,,,,,,,,,900000,
03:30:00.000+02:00,03:45:00.000+02:00,20.75,,,,,,51.04947280883789,3.732861042022705,51.04947280883789,3.732861042022705,,,,,,,,,900000,
03:45:00.000+02:00,04:00:00.000+02:00,20.75,,,,,,,,,,,,,,,,,,900000,
04:00:00.000+02:00,04:15:00.000+02:00,20.75,,,,,,51.049522399902344,3.732836961746216,51.049522399902344,3.732836961746216,,,,,,,,,900000,
04:15:00.000+02:00,04:30:00.000+02:00,20.75,,,,,,51.04947280883789,3.7327826023101807,51.04951858520508,3.732861042022705,,,,,,,,,900000,
04:30:00.000+02:00,04:45:00.000+02:00,20.75,,,,,,51.04948425292969,3.732851028442383,51.04948425292969,3.732851028442383,,,,,,,,,900000,
04:45:00.000+02:00,05:00:00.000+02:00,20.75,,,,,,51.049522399902344,3.7327723503112793,51.049522399902344,3.7327723503112793,,,,,,,,,900000,
05:00:00.000+02:00,05:15:00.000+02:00,20.75,,,,,,51.049476623535156,3.7327933311462402,51.04953384399414,3.7328474521636963,,,,,,,,,900000,
05:15:00.000+02:00,05:30:00.000+02:00,20.75,,,,,,51.04947280883789,3.732783079147339,51.04951858520508,3.73284912109375,,,,,,,,,900000,
05:30:00.000+02:00,05:45:00.000+02:00,20.75,,,,,,51.04949188232422,3.7327733039855957,51.049537658691406,3.7329609394073486,,,,,,,,,900000,
05:45:00.000+02:00,06:00:00.000+02:00,20.75,,,,,,51.04949951171875,3.7327969074249268,51.04953384399414,3.7328574657440186,,,,,,,,,900000,
06:00:00.000+02:00,06:15:00.000+02:00,20.75,,,,,,51.04952621459961,3.7327895164489746,51.04952621459961,3.7327895164489746,,,,,,,,,900000,
06:15:00.000+02:00,06:30:00.000+02:00,20.75,,,,,,51.049495697021484,3.7328884601593018,51.049495697021484,3.7328884601593018,,,,,,,,,900000,
06:30:00.000+02:00,06:45:00.000+02:00,20.75,,,,,,51.049522399902344,3.732778310775757,51.049522399902344,3.732778310775757,,,,,,,,,900000,
06:45:00.000+02:00,07:00:00.000+02:00,20.75,,,,,,,,,,,,,,,,,,900000,
07:00:00.000+02:00,07:15:00.000+02:00,20.75,,,,,,,,,,,,,,,,,,900000,
07:15:00.000+02:00,07:30:00.000+02:00,20.75,,,,,,51.04950714111328,3.7327733039855957,51.049537658691406,3.7328670024871826,,,,,,,,,900000,
07:30:00.000+02:00,07:45:00.000+02:00,20.75,,,,,,51.04951095581055,3.7328455448150635,51.04951095581055,3.7328455448150635,,,,,,,,,900000,
07:45:00.000+02:00,08:00:00.000+02:00,20.75,,,,,,,,,,,,,,,,,,900000,
08:00:00.000+02:00,08:15:00.000+02:00,20.75,,,,,,,,,,,,,,,,,,900000,
08:15:00.000+02:00,08:30:00.000+02:00,20.75,,,,,,,,,,,,,,,,,,900000,
08:30:00.000+02:00,08:45:00.000+02:00,20.75,,,,,,,,,,,,,,,,,,900000,
08:45:00.000+02:00,09:00:00.000+02:00,20.75,,,,,,,,,,,,,,,,,,900000,
09:00:00.000+02:00,09:15:00.000+02:00,20.75,,,,,,,,,,,,,,,,,,900000,
09:15:00.000+02:00,09:30:00.000+02:00,20.75,,,,,,,,,,,,,,,,,,900000,
09:30:00.000+02:00,09:45:00.000+02:00,20.75,,,,,,51.049537658691406,3.7327659130096436,51.049537658691406,3.7327659130096436,,,,,,,,,900000,
09:45:00.000+02:00,10:00:00.000+02:00,20.75,,,,,,51.0494384765625,3.732808828353882,51.049503326416016,3.7328941822052,,,,,,,,,900000,
10:00:00.000+02:00,10:15:00.000+02:00,20.75,,,,,,51.049251556396484,3.7317891120910645,51.04949951171875,3.732882499694824,,,,,,,,,900000,
10:15:00.000+02:00,10:30:00.000+02:00,20.75,,,,,,51.049537658691406,3.7328314781188965,51.049537658691406,3.7328314781188965,,,,,,,,,900000,
10:30:00.000+02:00,10:45:00.000+02:00,20.75,,,,,,51.049468994140625,3.7328507900238037,51.04952621459961,3.732964277267456,,,,,,,,,900000,
10:45:00.000+02:00,11:00:00.000+02:00,20.75,,,,,,51.04951858520508,3.7328224182128906,51.04951858520508,3.7328224182128906,,,,,,,,,900000,
11:00:00.000+02:00,11:15:00.000+02:00,20.75,,,,,,,,,,,,,,,,,,900000,
11:15:00.000+02:00,11:30:00.000+02:00,20.75,,,,,,,,,,,,,,,,,,900000,
11:30:00.000+02:00,11:45:00.000+02:00,19.962764739990234,,,,,,51.049461364746094,3.7327768802642822,51.049560546875,3.7329306602478027,,,,96,,,,,623788,
11:45:00.000+02:00,12:00:00.000+02:00,109.77422332763672,1558.091064453125,,,,,51.03836441040039,3.726337194442749,51.0483512878418,3.731991767883301,,,,99,,,,806835,,
12:00:00.000+02:00,12:15:00.000+02:00,84.37803649902344,1736.908935546875,,,,,51.03835678100586,3.726191997528076,51.0495491027832,3.7330849170684814,,,,129,,,,581990,44736,
12:15:00.000+02:00,12:30:00.000+02:00,20.051969528198242,,,,,,51.04713439941406,3.7317099571228027,51.0495719909668,3.733018398284912,,,,286,,,,,655087,
12:30:00.000+02:00,12:45:00.000+02:00,19.670082092285156,,,,,,51.04920959472656,3.732820749282837,51.049556732177734,3.732975959777832,,,,84,,,,,521097,
12:45:00.000+02:00,13:00:00.000+02:00,54.92305374145508,1335.93310546875,,,,,51.04146194458008,3.72859787940979,51.04953384399414,3.7330427169799805,,,,243,,,,316993,264596,
13:00:00.000+02:00,13:15:00.000+02:00,106.5931167602539,2336.416748046875,,,,,51.03755187988281,3.7264676094055176,51.04175567626953,3.7487680912017822,,,,131,,,,709278,,117101
13:15:00.000+02:00,13:30:00.000+02:00,18.184894561767578,,,,,,51.03757095336914,3.7481637001037598,51.03758239746094,3.7482893466949463,,,,297,,,,,,
13:30:00.000+02:00,13:45:00.000+02:00,18.284868240356445,,,,,,51.037479400634766,3.748140811920166,51.037574768066406,3.748884916305542,,,,180,,,,,35077,
13:45:00.000+02:00,14:00:00.000+02:00,18.92581558227539,,,,,,51.037559509277344,3.7481164932250977,51.0375862121582,3.7483012676239014,,,,253,,,,,259961,
14:00:00.000+02:00,14:15:00.000+02:00,18.184894561767578,,,,,,51.03737258911133,3.7481255531311035,51.03759002685547,3.748718738555908,,,,274,,,,,,
14:15:00.000+02:00,14:30:00.000+02:00,18.91893768310547,,,,,,51.037559509277344,3.748152256011963,51.03757095336914,3.748246192932129,,,,282,,,,,257548,
14:30:00.000+02:00,14:45:00.000+02:00,25.296518325805664,72.55621337890625,,,,,51.037479400634766,3.748222589492798,51.03757858276367,3.748884916305542,,,,66,,,,,829572,70428
14:45:00.000+02:00,15:00:00.000+02:00,39.35564422607422,599.7947387695312,,,,,51.037479400634766,3.7446770668029785,51.039798736572266,3.7489001750946045,,,,178,,,,107356,493179,112430
15:00:00.000+02:00,15:15:00.000+02:00,76.17560577392578,1696.1224365234375,,,,,51.042659759521484,3.730936288833618,51.049537658691406,3.7383155822753906,,,,153,,,,444954,359252,95794
15:15:00.000+02:00,15:30:00.000+02:00,20.75,,,,,,51.04947280883789,3.7327754497528076,51.049556732177734,3.732950210571289,,,,13,,,,,900000,
15:30:00.000+02:00,15:45:00.000+02:00,20.75,,,,,,51.04950714111328,3.7327847480773926,51.04956817626953,3.7328708171844482,,,,2,,,,,900000,
15:45:00.000+02:00,16:00:00.000+02:00,20.75,,,,,,51.04948806762695,3.732797622680664,51.04954528808594,3.732858419418335,,,,55,,,,,900000,
16:00:00.000+02:00,16:15:00.000+02:00,20.75,,,,,,51.049461364746094,3.7328200340270996,51.04951858520508,3.7328994274139404,,,,,,,,,900000,
16:15:00.000+02:00,16:30:00.000+02:00,20.178829193115234,,,,,,51.049407958984375,3.7327475547790527,51.04958724975586,3.7329719066619873,,,,121,,,,,699598,
