Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Height (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg)
00:00:00.000+01:00,00:15:00.000+01:00,,124.36454772949219,,,,,51.03971862792969,3.731475591659546,51.040035247802734,3.7319319248199463,1.375,1.5,1.25,,,,
00:15:00.000+01:00,00:30:00.000+01:00,,18.730091094970703,,,,,51.03995132446289,3.731696128845215,51.03999328613281,3.7317235469818115,,,,,,,
00:30:00.000+01:00,00:45:00.000+01:00,,,,,,,,,,,,,,,,,
00:45:00.000+01:00,01:00:00.000+01:00,,7.525282859802246,,,,,51.048030853271484,3.7327167987823486,51.048030853271484,3.7327167987823486,,,,,,,
01:00:00.000+01:00,01:15:00.000+01:00,,65.49604797363281,,,,,51.04752731323242,3.7326066493988037,51.04752731323242,3.7326066493988037,,,,5,,,
01:15:00.000+01:00,01:30:00.000+01:00,,170.03622436523438,,,,,51.04752731323242,3.7326066493988037,51.048030853271484,3.7327167987823486,,,,17,,,
01:30:00.000+01:00,01:45:00.000+01:00,,184.61170959472656,,,,,51.049659729003906,3.7328720092773438,51.04972839355469,3.7331087589263916,1.0,1.0,1.0,,,,
01:45:00.000+01:00,02:00:00.000+01:00,,60.35972213745117,,,,,,,,,,,,,,,
02:00:00.000+01:00,02:15:00.000+01:00,,94.85114288330078,,,,,51.04901885986328,3.732511281967163,51.04963684082031,3.7329702377319336,,,,,,,
02:15:00.000+01:00,02:30:00.000+01:00,,28.473997116088867,,,,,,,,,,,,,,,
02:30:00.000+01:00,02:45:00.000+01:00,,25.765552520751953,,,,,51.04945755004883,3.7320261001586914,51.04945755004883,3.7320261001586914,,,,,,,
02:45:00.000+01:00,03:00:00.000+01:00,,24.189477920532227,,,,,,,,,,,,,,,
03:00:00.000+01:00,03:15:00.000+01:00,,24.189477920532227,,,,,,,,,,,,,,,
03:15:00.000+01:00,03:30:00.000+01:00,,24.189477920532227,,,,,,,,,,,,,,,
03:30:00.000+01:00,03:45:00.000+01:00,,24.189477920532227,,,,,,,,,,,,,,,
03:45:00.000+01:00,04:00:00.000+01:00,,24.189477920532227,,,,,,,,,,,,,,,
04:00:00.000+01:00,04:15:00.000+01:00,,28.625091552734375,,,,,51.04875564575195,3.7340173721313477,51.04875564575195,3.7340173721313477,14.0,14.0,14.0,,,,
