Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms)
00:00:00.000Z,00:15:00.000Z,43.08430480957031,368.1390075683594,,,,51.05387878417969,3.720184326171875,51.055206298828125,3.722085475921631,,,,714,,,,,,203987,62733
00:15:00.000Z,00:30:00.000Z,22.136821746826172,55.583595275878906,,,,51.05439758300781,3.7201828956604004,51.05497360229492,3.7206876277923584,,,,215,,,,,,58629,
00:30:00.000Z,00:45:00.000Z,38.606117248535156,319.86590576171875,,,,51.053977966308594,3.7202491760253906,51.05459976196289,3.721972942352295,,,,538,,,,,453187,302960,
00:45:00.000Z,01:00:00.000Z,64.89682006835938,599.8080444335938,,,,51.05571746826172,3.722097635269165,51.05678939819336,3.727729558944702,,,,852,,,,,176044,692997,
01:00:00.000Z,01:15:00.000Z,36.954410552978516,344.0,,,,51.05341339111328,3.727678060531616,51.05610656738281,3.7313859462738037,,,,728,,,,,122287,278456,
01:15:00.000Z,01:30:00.000Z,57.53025817871094,677.1842651367188,,,,51.049442291259766,3.730682134628296,51.053375244140625,3.7328765392303467,,,,982,,,,,228079,583710,
01:30:00.000Z,01:45:00.000Z,18.184894561767578,,,,,51.04947280883789,3.7327234745025635,51.04955291748047,3.7329511642456055,1.25,1.25,1.25,37,,,,,900000,,
01:45:00.000Z,02:00:00.000Z,18.184894561767578,,,,,51.049293518066406,3.732719659805298,51.049598693847656,3.7332701683044434,,,,,,,,,900000,,
02:00:00.000Z,02:15:00.000Z,18.184894561767578,,,,,51.049495697021484,3.732846975326538,51.049495697021484,3.732846975326538,,,,,,,,,900000,,
02:15:00.000Z,02:30:00.000Z,18.184894561767578,,,,,51.0495719909668,3.7327773571014404,51.0495719909668,3.7327773571014404,,,,,,,,,900000,,
02:30:00.000Z,02:45:00.000Z,18.184894561767578,,,,,51.04951477050781,3.732861042022705,51.04951477050781,3.732861042022705,,,,,,,,,900000,,
02:45:00.000Z,03:00:00.000Z,18.184894561767578,,,,,51.04951095581055,3.7327728271484375,51.049659729003906,3.73299503326416,,,,,,,,,900000,,
03:00:00.000Z,03:15:00.000Z,18.184894561767578,,,,,51.04948806762695,3.7327988147735596,51.04954528808594,3.7329068183898926,,,,,,,,,900000,,
03:15:00.000Z,03:30:00.000Z,18.184894561767578,,,,,51.049049377441406,3.73197078704834,51.049537658691406,3.732868194580078,1.0,1.0,1.0,,,,,,900000,,
03:30:00.000Z,03:45:00.000Z,18.184894561767578,,,,,51.04954528808594,3.7327468395233154,51.04954528808594,3.7327468395233154,,,,,,,,,900000,,
03:45:00.000Z,04:00:00.000Z,18.184894561767578,,,,,51.049522399902344,3.732872486114502,51.049522399902344,3.732872486114502,,,,,,,,,900000,,
04:00:00.000Z,04:15:00.000Z,18.184894561767578,,,,,,,,,,,,,,,,,900000,,
04:15:00.000Z,04:30:00.000Z,18.184894561767578,,,,,51.0495719909668,3.7327630519866943,51.0495719909668,3.7327630519866943,,,,,,,,,900000,,
04:30:00.000Z,04:45:00.000Z,18.184894561767578,,,,,51.049198150634766,3.732774496078491,51.049556732177734,3.732978105545044,0.5,0.5,0.5,,,,,,900000,,
04:45:00.000Z,05:00:00.000Z,18.184894561767578,,,,,51.04951095581055,3.732844352722168,51.04951095581055,3.732844352722168,,,,,,,,,900000,,
05:00:00.000Z,05:15:00.000Z,18.184894561767578,,,,,51.04946517944336,3.732745885848999,51.049564361572266,3.732778310775757,,,,,,,,,900000,,
05:15:00.000Z,05:30:00.000Z,18.184894561767578,,,,,51.04953384399414,3.732875347137451,51.04953384399414,3.732875347137451,,,,,,,,,900000,,
05:30:00.000Z,05:45:00.000Z,18.184894561767578,,,,,51.049556732177734,3.7327113151550293,51.049598693847656,3.732815742492676,,,,,,,,,900000,,
05:45:00.000Z,06:00:00.000Z,18.184894561767578,,,,,51.04951858520508,3.7327756881713867,51.04960632324219,3.732858419418335,,,,,,,,,900000,,
06:00:00.000Z,06:15:00.000Z,18.184894561767578,,,,,51.04950714111328,3.7327749729156494,51.0495719909668,3.7328991889953613,,,,,,,,,900000,,
06:15:00.000Z,06:30:00.000Z,18.184894561767578,,,,,51.04950714111328,3.7327780723571777,51.049564361572266,3.7328808307647705,,,,,,,,,900000,,
06:30:00.000Z,06:45:00.000Z,18.184894561767578,,,,,51.049522399902344,3.732863664627075,51.049522399902344,3.732863664627075,,,,,,,,,900000,,
06:45:00.000Z,07:00:00.000Z,18.184894561767578,,,,,51.04950714111328,3.7327327728271484,51.049598693847656,3.733013391494751,0.625,0.75,0.5,,,,,,900000,,
07:00:00.000Z,07:15:00.000Z,18.184894561767578,,,,,51.049503326416016,3.7328569889068604,51.049617767333984,3.7329344749450684,,,,,,,,,900000,,
07:15:00.000Z,07:30:00.000Z,18.184894561767578,,,,,51.049530029296875,3.73287034034729,51.049530029296875,3.73287034034729,,,,,,,,,900000,,
07:30:00.000Z,07:45:00.000Z,18.184894561767578,,,,,51.04954528808594,3.7327675819396973,51.04961013793945,3.7328600883483887,,,,,,,,,900000,,
07:45:00.000Z,08:00:00.000Z,18.184894561767578,,,,,51.049537658691406,3.732753276824951,51.04957580566406,3.7328925132751465,,,,,,,,,900000,,
08:00:00.000Z,08:15:00.000Z,18.184894561767578,,,,,51.049495697021484,3.7327675819396973,51.04957962036133,3.7329084873199463,0.7071067690849304,0.7071067690849304,0.7071067690849304,,,,,,900000,,
08:15:00.000Z,08:30:00.000Z,18.184894561767578,,,,,51.04954528808594,3.7327444553375244,51.04960632324219,3.7328484058380127,,,,,,,,,900000,,
08:30:00.000Z,08:45:00.000Z,18.184894561767578,,,,,51.049434661865234,3.7327895164489746,51.049591064453125,3.7329444885253906,,,,,,,,,900000,,
08:45:00.000Z,09:00:00.000Z,18.184894561767578,,,,,,,,,,,,,,,,,900000,,
