Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Meditating duration (ms)
11:00:00.000Z,11:15:00.000Z,18.44229507446289,3.7225663661956787,,,,50.87201690673828,3.5791146755218506,50.87209701538086,3.57922101020813,,,,467,,,,663,417423,,,
11:15:00.000Z,11:30:00.000Z,70.47914123535156,2955.759521484375,,,,50.851966857910156,3.590592384338379,50.865726470947266,3.6011054515838623,,,,248,,,,564422,,148869,,
11:30:00.000Z,11:45:00.000Z,18.393226623535156,,,,,50.85173416137695,3.6022114753723145,50.91642761230469,3.6463682651519775,,,,,,,,,,,,
11:45:00.000Z,12:00:00.000Z,18.39322853088379,,,,,50.92911148071289,3.6399054527282715,51.022621154785156,3.680037021636963,,,,,,,,,,,,533281
12:00:00.000Z,12:15:00.000Z,56.89382553100586,679.7749633789062,,,,51.03431701660156,3.706324577331543,51.037471771240234,3.7120678424835205,,,,1110,,,,,,555681,,160090
12:15:00.000Z,12:30:00.000Z,18.393230438232422,,,,,51.036277770996094,3.7235872745513916,51.03636169433594,3.7236838340759277,,,,91,,,,,781554,,,
12:30:00.000Z,12:45:00.000Z,18.39322853088379,,,,,51.036346435546875,3.7233939170837402,51.036399841308594,3.7236409187316895,,,,,,,,,900000,,,
12:45:00.000Z,13:00:00.000Z,18.39322853088379,,,,,51.03628158569336,3.7233424186706543,51.036441802978516,3.7236409187316895,,,,,,,,,900000,,,
13:00:00.000Z,13:15:00.000Z,18.39322853088379,,,,,51.03636169433594,3.7235872745513916,51.03636169433594,3.7235872745513916,,,,,,,,,900000,,,
13:15:00.000Z,13:30:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,,
13:30:00.000Z,13:45:00.000Z,29.876014709472656,64.5299301147461,,,,51.03620147705078,3.723447561264038,51.036407470703125,3.723923683166504,,,,255,,,,,410338,165185,,
13:45:00.000Z,14:00:00.000Z,18.39322853088379,,,,,51.03635787963867,3.7235872745513916,51.036399841308594,3.7236838340759277,,,,,,,,,900000,,,
14:00:00.000Z,14:15:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,,
14:15:00.000Z,14:30:00.000Z,18.39322853088379,,,,,51.03615951538086,3.723412036895752,51.0363655090332,3.723691701889038,,,,,,,,,900000,,,
14:30:00.000Z,14:45:00.000Z,18.39322853088379,,,,,51.03635787963867,3.7234904766082764,51.0363655090332,3.7236838340759277,,,,17,,,,,900000,,,
14:45:00.000Z,15:00:00.000Z,71.69842529296875,587.0928344726562,,,,51.03573226928711,3.7092316150665283,51.037227630615234,3.72383451461792,,,,809,,,,,64116,511269,114154,
15:00:00.000Z,15:15:00.000Z,18.393226623535156,,,,,51.035762786865234,3.68920636177063,51.036773681640625,3.7106876373291016,,,,,,,,,,,,
15:15:00.000Z,15:30:00.000Z,18.393226623535156,,,,,,,,,,,,,,,,,,,,
15:30:00.000Z,15:45:00.000Z,81.8251953125,391.612060546875,,,,50.85195541381836,3.6023292541503906,50.85195541381836,3.6023292541503906,1.190000057220459,1.190000057220459,1.190000057220459,527,,,,506928,,374040,,
15:45:00.000Z,16:00:00.000Z,25.222196578979492,87.60979461669922,,,,,,,,,,,134,,,,,801437,98563,,
16:00:00.000Z,16:15:00.000Z,18.393226623535156,,,,,,,,,,,,,,,,,900000,,,
16:15:00.000Z,16:30:00.000Z,18.393226623535156,,,,,,,,,,,,,,,,,900000,,,
16:30:00.000Z,16:45:00.000Z,46.540809631347656,,,,,,,,,,,,24,,,,380334,519666,,,
16:45:00.000Z,17:00:00.000Z,84.87860870361328,16.03515625,,,,,,,,,,,20,,,,874293,,25707,,
17:00:00.000Z,17:15:00.000Z,26.73794937133789,34.312744140625,,,,,,,,,,,117,,,,,779560,120440,,
17:15:00.000Z,17:30:00.000Z,18.39322853088379,,,,,50.85050964355469,3.616713523864746,50.85050964355469,3.616713523864746,,,,,,,,,113601,,,
17:30:00.000Z,17:45:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,471130,,,
17:45:00.000Z,18:00:00.000Z,24.41332244873047,47.173465728759766,,,,50.8504753112793,3.616804599761963,50.8505859375,3.6172358989715576,0.7300000190734863,0.7300000190734863,0.7300000190734863,100,,,,,813111,86889,,
18:00:00.000Z,18:15:00.000Z,18.39322853088379,,,,,50.85050964355469,3.616713523864746,50.85050964355469,3.616713523864746,,,,7,,,,,900000,,,
18:15:00.000Z,18:30:00.000Z,26.126022338867188,96.13633728027344,,,,50.85041427612305,3.616713523864746,50.85050964355469,3.6173954010009766,,,,228,,,,,522973,111608,,
18:30:00.000Z,18:45:00.000Z,18.39322853088379,,,,,50.85029983520508,3.6172165870666504,50.85029983520508,3.6172165870666504,,,,6,,,,,733324,,,
18:45:00.000Z,19:00:00.000Z,18.39322853088379,,,,,50.85045623779297,3.616713523864746,50.85050964355469,3.6174473762512207,,,,,,,,,,,,
19:00:00.000Z,19:15:00.000Z,18.39322853088379,,,,,50.85029602050781,3.616713523864746,50.85050964355469,3.617205858230591,,,,,,,,,,,,
19:15:00.000Z,19:30:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,,,,
19:30:00.000Z,19:45:00.000Z,18.39322853088379,,,,,50.85023880004883,3.6171298027038574,50.850467681884766,3.617465019226074,,,,,,,,,739902,,,
19:45:00.000Z,20:00:00.000Z,18.39322853088379,,,,,50.85050964355469,3.616713523864746,50.85050964355469,3.616713523864746,,,,7,,,,,900000,,,
20:00:00.000Z,20:15:00.000Z,18.39322853088379,,,,,,,,,,,,122,,,,,900000,,,
20:15:00.000Z,20:30:00.000Z,52.47507858276367,242.51036071777344,,,,,,,,,,,375,,,,,408094,491906,,
20:30:00.000Z,20:45:00.000Z,33.883480072021484,113.51676177978516,,,,,,,,,,,254,,,,,259615,223572,,
20:45:00.000Z,21:00:00.000Z,18.39322853088379,,,,,,,,,,,,253,,,,,271957,,,
21:00:00.000Z,21:15:00.000Z,80.04401397705078,,,,,,,,,,,,58,,,,833034,66966,,,
21:15:00.000Z,21:30:00.000Z,77.72712707519531,,,,,,,,,,,,,,,,801728,,,,
21:30:00.000Z,21:45:00.000Z,18.39322853088379,,,,,50.87201690673828,3.5791146755218506,50.87201690673828,3.5791146755218506,,,,14,,,,,95667,,,
21:45:00.000Z,22:00:00.000Z,18.393226623535156,,,,,,,,,,,,23,,,,,900000,,,
22:00:00.000Z,22:15:00.000Z,18.393226623535156,,,,,50.87201690673828,3.5790717601776123,50.87209701538086,3.57922101020813,,,,40,,,,,900000,,,
22:15:00.000Z,22:30:00.000Z,18.393226623535156,,,,,50.87209701538086,3.57922101020813,50.87209701538086,3.57922101020813,,,,,,,,,900000,,,
22:30:00.000Z,22:45:00.000Z,18.393226623535156,,,,,50.87201690673828,3.5792105197906494,50.87201690673828,3.5792105197906494,,,,,,,,,900000,,,
22:45:00.000Z,23:00:00.000Z,18.393226623535156,,,,,,,,,,,,,,,,,900000,,,
23:00:00.000Z,23:15:00.000Z,18.393226623535156,,,,,,,,,,,,,,,,,900000,,,
23:15:00.000Z,23:30:00.000Z,18.393226623535156,,,,,,,,,,,,,,,,,900000,,,
23:30:00.000Z,23:45:00.000Z,18.393226623535156,,,,,,,,,,,,,,,,,900000,,,
23:45:00.000Z,00:00:00.000Z,18.393226623535156,,,,,,,,,,,,,,,,,900000,,,
