Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Meditating duration (ms)
07:15:00.000Z,07:30:00.000Z,18.393226623535156,,,,,,,,,,,,,,,,,900000,,,
07:30:00.000Z,07:45:00.000Z,18.393226623535156,,,,,50.87198257446289,3.579124927520752,50.872100830078125,3.579240322113037,,,,,,,,,900000,,,
07:45:00.000Z,08:00:00.000Z,18.393226623535156,,,,,50.87201690673828,3.579124927520752,50.872100830078125,3.5792105197906494,,,,,,,,,900000,,,
08:00:00.000Z,08:15:00.000Z,18.393226623535156,,,,,50.8719367980957,3.57910418510437,50.872100830078125,3.5792105197906494,,,,,,,,,900000,,,
08:15:00.000Z,08:30:00.000Z,18.393226623535156,,,,,50.87201690673828,3.5790717601776123,50.8720588684082,3.5792105197906494,,,,,,,,,900000,,,
08:30:00.000Z,08:45:00.000Z,18.393226623535156,,,,,50.8719367980957,3.5790717601776123,50.87209701538086,3.57922101020813,,,,78,,,,,900000,,,
08:45:00.000Z,09:00:00.000Z,21.065284729003906,,,,,50.87201690673828,3.5791146755218506,50.87209701538086,3.57922101020813,,,,179,,,,,861434,38566,,
09:00:00.000Z,09:15:00.000Z,18.393226623535156,,,,,50.871944427490234,3.5788164138793945,50.87198257446289,3.578965425491333,,,,29,,,,,900000,,,
09:15:00.000Z,09:30:00.000Z,18.393226623535156,,,,,50.871986389160156,3.5790185928344727,50.8720588684082,3.579076051712036,,,,2,,,,,900000,,,
09:30:00.000Z,09:45:00.000Z,18.393226623535156,,,,,50.871944427490234,3.5789122581481934,50.87198257446289,3.578965425491333,,,,5,,,,,205117,,,694883
09:45:00.000Z,10:00:00.000Z,18.39322853088379,,,,,50.87198257446289,3.578965425491333,50.8720588684082,3.5791146755218506,,,,22,,,,,588329,,,
10:00:00.000Z,10:15:00.000Z,18.39322853088379,,,,,,,,,,,,32,,,,,900000,,,
10:15:00.000Z,10:30:00.000Z,23.791061401367188,74.15762329101562,,,,50.87201690673828,3.5791146755218506,50.87201690673828,3.5792105197906494,,,,430,,,,,546712,77908,,
10:30:00.000Z,10:45:00.000Z,59.01315689086914,249.34036254882812,,,,50.87197494506836,3.5791146755218506,50.87201690673828,3.5792105197906494,,,,463,,,,,313729,586271,,
10:45:00.000Z,11:00:00.000Z,37.63017272949219,128.55670166015625,,,,50.871944427490234,3.5788164138793945,50.87201690673828,3.5792105197906494,,,,403,,,,,622351,277649,,
11:00:00.000Z,11:15:00.000Z,18.458770751953125,0.25239184498786926,,,,50.871944427490234,3.5788164138793945,50.871944427490234,3.5788164138793945,,,,93,,,,,899054,946,,
11:15:00.000Z,11:30:00.000Z,65.07474517822266,434.813720703125,,,,50.87201690673828,3.5791780948638916,50.87213897705078,3.5792105197906494,,,,638,,,,,226242,673758,,
11:30:00.000Z,11:45:00.000Z,18.39322853088379,,,,,,,,,,,,6,,,,,900000,,,
11:45:00.000Z,12:00:00.000Z,18.39322853088379,,,,,,,,,,,,40,,,,,900000,,,
12:00:00.000Z,12:15:00.000Z,18.39322853088379,,,,,50.87201690673828,3.5791146755218506,50.87201690673828,3.5791146755218506,,,,8,,,,,900000,,,
12:15:00.000Z,12:30:00.000Z,20.332334518432617,18.882593154907227,,,,50.87206268310547,3.579207181930542,50.87206268310547,3.579207181930542,,,,34,,,,,872012,27988,,
12:30:00.000Z,12:45:00.000Z,18.39322853088379,,,,,50.87197494506836,3.5791573524475098,50.87197494506836,3.5791573524475098,,,,,,,,,900000,,,
12:45:00.000Z,13:00:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,,
13:00:00.000Z,13:15:00.000Z,18.39322853088379,,,,,50.871986389160156,3.5790889263153076,50.87208557128906,3.579155683517456,0.7200000286102295,0.7200000286102295,0.7200000286102295,,,,,,900000,,,
13:15:00.000Z,13:30:00.000Z,18.39322853088379,,,,,50.87202072143555,3.579108715057373,50.872032165527344,3.5791499614715576,0.6755555868148804,0.9800000190734863,0.5,,,,,,900000,,,
13:30:00.000Z,13:45:00.000Z,18.39322853088379,,,,,50.87201690673828,3.5792431831359863,50.87201690673828,3.5792431831359863,,,,,,,,,900000,,,
13:45:00.000Z,14:00:00.000Z,18.39322853088379,,,,,50.87197494506836,3.5791573524475098,50.87197494506836,3.5791573524475098,,,,,,,,,900000,,,
14:00:00.000Z,14:15:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,,
14:15:00.000Z,14:30:00.000Z,18.39322853088379,,,,,50.87197494506836,3.5791573524475098,50.87197494506836,3.5791573524475098,,,,,,,,,900000,,,
14:30:00.000Z,14:45:00.000Z,18.39322853088379,,,,,50.87201690673828,3.5792105197906494,50.87201690673828,3.5792105197906494,,,,,,,,,900000,,,
14:45:00.000Z,15:00:00.000Z,18.39322853088379,,,,,50.87197494506836,3.5791573524475098,50.87197494506836,3.5791573524475098,,,,,,,,,900000,,,
15:00:00.000Z,15:15:00.000Z,37.02930450439453,43.677207946777344,,,,50.87201690673828,3.5790717601776123,50.8720588684082,3.5791146755218506,,,,96,,,,,475241,59717,92556,
15:15:00.000Z,15:30:00.000Z,18.39322853088379,,,,,50.87201690673828,3.5791146755218506,50.87201690673828,3.5792105197906494,,,,13,,,,,821007,,,
15:30:00.000Z,15:45:00.000Z,18.393226623535156,,,,,50.87201690673828,3.5791146755218506,50.87201690673828,3.5792105197906494,,,,105,,,,,900000,,,
15:45:00.000Z,16:00:00.000Z,18.393226623535156,,,,,50.87201690673828,3.5792105197906494,50.87201690673828,3.5792105197906494,,,,,,,,,900000,,,
16:00:00.000Z,16:15:00.000Z,18.39322853088379,,,,,50.87201690673828,3.5790717601776123,50.8720588684082,3.5792105197906494,,,,116,,,,,850246,,,
16:15:00.000Z,16:30:00.000Z,29.226608276367188,55.223876953125,,,,50.87201690673828,3.5792105197906494,50.87201690673828,3.5792105197906494,,,,347,,,,,456886,156359,,
16:30:00.000Z,16:45:00.000Z,87.20367431640625,1399.953369140625,,,,50.86872863769531,3.5788164138793945,50.87201690673828,3.584120273590088,,,,644,,,,272557,59097,462336,106010,
16:45:00.000Z,17:00:00.000Z,56.911041259765625,1667.664306640625,,,,50.848411560058594,3.5992488861083984,50.856258392333984,3.602863311767578,,,,49,,,,520458,379542,,,
17:00:00.000Z,17:15:00.000Z,18.39322853088379,,,,,,,,,,,,3,,,,,900000,,,
17:15:00.000Z,17:30:00.000Z,18.39322853088379,,,,,50.84821319580078,3.6027350425720215,50.84821319580078,3.6027350425720215,,,,139,,,,,900000,,,
17:30:00.000Z,17:45:00.000Z,18.39322853088379,,,,,50.84788131713867,3.6038224697113037,50.84788131713867,3.6038224697113037,,,,37,,,,,900000,,,
17:45:00.000Z,18:00:00.000Z,18.39322853088379,,,,,,,,,,,,8,,,,,820672,,,
18:00:00.000Z,18:15:00.000Z,18.393226623535156,,,,,50.84788131713867,3.603817939758301,50.84788131713867,3.603818416595459,,,,,,,,,,,,
18:15:00.000Z,18:30:00.000Z,18.393226623535156,,,,,50.84788131713867,3.603815793991089,50.84788131713867,3.6038172245025635,,,,,,,,,,,,
18:30:00.000Z,18:45:00.000Z,28.18386459350586,61.603607177734375,,,,50.847957611083984,3.602745294570923,50.84821701049805,3.6036479473114014,,,,98,,,,,,141309,,
18:45:00.000Z,19:00:00.000Z,18.393226623535156,,,,,50.84818649291992,3.602733850479126,50.84821701049805,3.60280704498291,,,,,,,,,,,,
19:00:00.000Z,19:15:00.000Z,18.393226623535156,,,,,,,,,,,,,,,,,,,,
19:15:00.000Z,19:30:00.000Z,64.57808685302734,782.9343872070312,,,,50.84832763671875,3.595137596130371,50.85198974609375,3.6029489040374756,,,,146,,,,521232,178474,109832,,
19:30:00.000Z,19:45:00.000Z,57.70180892944336,2467.243408203125,,,,50.85232162475586,3.5791146755218506,50.87201690673828,3.5948915481567383,,,,50,,,,531143,368857,,,
19:45:00.000Z,20:00:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,,
20:00:00.000Z,20:15:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,,
20:15:00.000Z,20:30:00.000Z,18.39322853088379,,,,,50.87201690673828,3.5791146755218506,50.87201690673828,3.5792105197906494,,,,95,,,,,900000,,,
20:30:00.000Z,20:45:00.000Z,18.39322853088379,,,,,50.87201690673828,3.5791831016540527,50.87209701538086,3.5792105197906494,,,,,,,,,900000,,,
20:45:00.000Z,21:00:00.000Z,18.39322853088379,,,,,50.87201690673828,3.579178810119629,50.872093200683594,3.5792105197906494,,,,,,,,,900000,,,
21:00:00.000Z,21:15:00.000Z,18.39322853088379,,,,,50.87201690673828,3.5789852142333984,50.87202835083008,3.5792105197906494,0.75,0.75,0.75,,,,,,900000,,,
21:15:00.000Z,21:30:00.000Z,18.39322853088379,,,,,50.87201690673828,3.579124927520752,50.872100830078125,3.5792105197906494,,,,9,,,,,900000,,,
21:30:00.000Z,21:45:00.000Z,18.39322853088379,,,,,50.8720588684082,3.5790717601776123,50.87206268310547,3.5791804790496826,,,,,,,,,900000,,,
21:45:00.000Z,22:00:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,,
22:00:00.000Z,22:15:00.000Z,18.39322853088379,,,,,50.87201690673828,3.5792105197906494,50.87201690673828,3.5792105197906494,,,,,,,,,900000,,,
22:15:00.000Z,22:30:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,,
22:30:00.000Z,22:45:00.000Z,18.39322853088379,,,,,50.8720588684082,3.5790717601776123,50.8720588684082,3.5790717601776123,,,,,,,,,900000,,,
22:45:00.000Z,23:00:00.000Z,18.39322853088379,,,,,50.87201690673828,3.5792105197906494,50.87201690673828,3.5792105197906494,,,,,,,,,900000,,,
23:00:00.000Z,23:15:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,,
23:15:00.000Z,23:30:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,,
23:30:00.000Z,23:45:00.000Z,18.39322853088379,,,,,50.8720588684082,3.5790717601776123,50.8720588684082,3.5790717601776123,,,,,,,,,900000,,,
23:45:00.000Z,00:00:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,,
