Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Height (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms)
00:00:00.000+01:00,00:15:00.000+01:00,19.460412979125977,8.0,,,,,51.03392791748047,3.743882179260254,51.03398132324219,3.743952751159668,,,,132,,,,,881077,18923
00:15:00.000+01:00,00:30:00.000+01:00,18.184894561767578,,,,,,51.033905029296875,3.7439534664154053,51.033931732177734,3.744020700454712,,,,1,,,,,900000,
00:30:00.000+01:00,00:45:00.000+01:00,18.184894561767578,,,,,,,,,,,,,0,,,,,900000,
00:45:00.000+01:00,01:00:00.000+01:00,18.184894561767578,,,,,,,,,,,,,,,,,,900000,
01:00:00.000+01:00,01:15:00.000+01:00,18.184894561767578,,,,,,,,,,,,,1,,,,,900000,
01:15:00.000+01:00,01:30:00.000+01:00,18.184894561767578,,,,,,51.03390121459961,3.7439463138580322,51.033935546875,3.7440240383148193,,,,13,,,,,900000,
01:30:00.000+01:00,01:45:00.000+01:00,18.184894561767578,,,,,,51.033931732177734,3.7440686225891113,51.033931732177734,3.7440686225891113,,,,,,,,,900000,
01:45:00.000+01:00,02:00:00.000+01:00,18.184894561767578,,,,,,51.034000396728516,3.744095802307129,51.034000396728516,3.744095802307129,,,,,,,,,900000,
02:00:00.000+01:00,02:15:00.000+01:00,18.184894561767578,,,,,,51.033939361572266,3.7440695762634277,51.033939361572266,3.7440695762634277,,,,,,,,,900000,
02:15:00.000+01:00,02:30:00.000+01:00,18.184894561767578,,,,,,,,,,,,,,,,,,900000,
02:30:00.000+01:00,02:45:00.000+01:00,18.184894561767578,,,,,,51.0339241027832,3.7440221309661865,51.03412628173828,3.744115114212036,,,,,,,,,900000,
02:45:00.000+01:00,03:00:00.000+01:00,18.184894561767578,,,,,,,,,,,,,,,,,,900000,
